path,size_bytes,sha256
data/control_tower/month_03/gross_net_margin/OUT003_gross_net_margin.csv,450456,ec5214378acdf9f8394a3a426b1b60c8c720f1c1777ff58c4288cda519b970d7
data/control_tower/month_03/purchase_detail/OUT001_purchase_detail.csv,23090,54d8a69ff243fc95b7c75e77f0fa7e3d5c14ef8172b08f69d1d6f0aa4f613599
data/control_tower/month_03/purchase_detail/OUT002_purchase_detail.csv,20495,0f7cdc9a8c979a9b924e0300f3a40d5e1ccfc7062fad9a0bc4fbac214881c564
data/control_tower/month_03/purchase_detail/OUT003_purchase_detail.csv,20437,c36f4663e35e261a258600af0ff8e72369a4633a399d96147c44cff5a0d76f8b
data/control_tower/month_03/recipe_consumption/OUT001_recipe_consumption.csv,59335,657090cfea8fece403f70b533c06458f8399932c2f9a0182be4d998eb25b5258
data/control_tower/month_03/recipe_consumption/OUT002_recipe_consumption.csv,59713,761f73da37857c1b3263052d73403181a70462089b2a88f6c133bdb4c759ffa4
data/control_tower/month_03/recipe_consumption/OUT003_recipe_consumption.csv,59920,8b47670613bea0a31eb38a6f01bde1a308f064b5ed3faa71b363200662eac4da
data/control_tower/month_03/stock_in_stock_out/OUT001_stock_in_stock_out.csv,983,b3bd6ba93dd3f4c1c706651eb35e8f814ca0e01bc8872fee48d45c7b637190be
data/control_tower/month_03/stock_in_stock_out/OUT002_stock_in_stock_out.csv,786,4823f7c56a0144e89ab376dc8596ab77151ca95bcc7105c4eb25417c48be14f2
data/control_tower/month_03/stock_in_stock_out/OUT003_stock_in_stock_out.csv,650,b975501c0adf205cd2cf5cb07e0a041ed1c300a770616352f9274ae9c1aadbb9
data/control_tower/static/item_recipe_report.csv,58152,a2a7321a9778d58e80097d922e79a6dc65f7e492399f706385015df1969c2a77
data/control_tower/static/vendor_report.csv,16905,c4eb9bed1a6ee1b2799f134c7f0cd976ba64e53738cf77fd6ebb9c7a09fa532d
data/month_01/entry_report/OUT001_entry_report.csv,16902,5e0ab7a3aff45149b32f3bf230dfbca99fde1925a193790f9dea0c24ea71a8b8
data/month_01/entry_report/OUT002_entry_report.csv,15231,06986c00b99abd1351988f2014f5836b28c2f670f8da4c89deecdfa3fd5c57a8
data/month_01/entry_report/OUT003_entry_report.csv,16381,7d7febeb385fe172d86f34f6c7d44ebd5005099a35bf2e54ec3da451b4ef0c7a
data/month_01/inventory_closing_report/OUT001_inventory_closing_report.csv,196113,98f8e05f2ea849bd00b8a881d2e58e80a03a5f8a1a2911c313d9d6685e09f139
data/month_01/inventory_closing_report/OUT002_inventory_closing_report.csv,189363,ef7850b3c8965ef2ab05d0bd5779607dc8904f05dfeedfdc3ed2d19ade15e4d1
data/month_01/inventory_closing_report/OUT003_inventory_closing_report.csv,193666,3146a777808bc61a09d8318c1a4b31730cd577a4eee25bbbd802cae976158e6b
data/month_01/purchase_report/OUT001_purchase_report.csv,18618,60dafb036b04206329d537ad3a8de738236734b7a59dbf085bb749aae8dc8637
data/month_01/purchase_report/OUT002_purchase_report.csv,16732,5cd72aa40df1cf970711946b2a08aab0a9ea0e071c3928c8b44eefffbe7e0d54
data/month_01/purchase_report/OUT003_purchase_report.csv,17477,2688bce72031ec8d30d2773b13194822497b6f159b055e06584fe5d06a094627
data/month_01/sales_report/OUT001_sales_report.csv,201345,c16d001397c42cd071e981438d03932983df3f914d7514898e854e9e26a9d92f
data/month_01/sales_report/OUT002_sales_report.csv,200106,b9e0b1be806e3d05559686aca83448f26244bbb4304c3ff9bdfe5e65bfab9a7d
data/month_01/sales_report/OUT003_sales_report.csv,224243,9e8de2b3e3140e77fedce7d6402f1703dba578efba48a4296975fe8d62e8c30b
data/month_02/entry_report/OUT001_entry_report.csv,17060,1b6c5d8399d9a25ad1e23f635f1acc8bc1c2013104c72de2374a74bc34caeec3
data/month_02/entry_report/OUT002_entry_report.csv,17169,b9e14a3ef4fab0077bbf8bf5115bfbffd1b39bc7f68c6fe0dc58b492e6de39a8
data/month_02/entry_report/OUT003_entry_report.csv,16848,f2185959c55efd7108841a9150519f3c680a9b50b7dfbc4bb41bded0ad118688
data/month_02/inventory_closing_report/OUT001_inventory_closing_report.csv,177900,a807bfb04b2066ec9a9cdcec9d5e51978db3edefe3cdb7d03585f442ff918d3b
data/month_02/inventory_closing_report/OUT002_inventory_closing_report.csv,171705,5f89e912292929e90cd672e32b778e2bada44595bbccee24faa9bddd6ec9d382
data/month_02/inventory_closing_report/OUT003_inventory_closing_report.csv,175602,b36a9afc14b333c3f2b0563268aa31a8525d76b4c2af1854a2c7a6139f68fc8f
data/month_02/purchase_report/OUT001_purchase_report.csv,15230,90b1d87b7753f352f44d5912dae27ea0d0c7d77746233135c7d382154edfac6d
data/month_02/purchase_report/OUT002_purchase_report.csv,16081,9d838227192914af01658fd561caa0fed7428ae860b5164857c08b8ddad642f4
data/month_02/purchase_report/OUT003_purchase_report.csv,15907,8aade22f389ba7eafc2b55b0627c3988851a19807d6f9f443b49c5d41074e07f
data/month_02/sales_report/OUT001_sales_report.csv,193838,07168a5f9b22356a4c775d5bb696b17729956fed0ea5cd9a1772929003873fea
data/month_02/sales_report/OUT002_sales_report.csv,187260,125f15af0ac2b80e0df6642d69d7ce4ad7a62d821451e52f4d4748ccdd466e1a
data/month_02/sales_report/OUT003_sales_report.csv,206408,9f166029d0842dfed160604e6f35b359c23407650c687a1e5fdcfb88b87d91d1
data/month_03/entry_report/OUT001_entry_report.csv,21016,9de2d129f67a1ff8e681548ac3b0347085b2f8dce6c44575eeed1ef8486066d8
data/month_03/entry_report/OUT002_entry_report.csv,18668,4ffcf67ed747cd889cba122bcc03952321bb9a5389e219c6c716410db5967d45
data/month_03/entry_report/OUT003_entry_report.csv,18346,2e98debce90d057d7a11f8288320a22a7362b6f37d90ccba0ba447965d9e20fa
data/month_03/inventory_closing_report/OUT001_inventory_closing_report.csv,197282,c69b10cf23b7f4906b7f65a584a25766160096a61e59c7ccb914771e671ff227
data/month_03/inventory_closing_report/OUT002_inventory_closing_report.csv,190366,5e37a4384c6f5b317137888ba419284335fc01d5dbdbe545a72d76ee07f68aee
data/month_03/inventory_closing_report/OUT003_inventory_closing_report.csv,194766,309a7619302f734dcdeedac2aec2338c72037c8bee5dd4d4cde94c888957bc44
data/month_03/purchase_report/OUT001_purchase_report.csv,18299,69268fac2fa19d4f7c89378ce7cd8e3068e94c0e0f9119c74b55a4a6ad0441f4
data/month_03/purchase_report/OUT002_purchase_report.csv,16283,fb9b74a955c284113b552c686ff831582e075d46bad91a5a6440a1ef1e8aceb2
data/month_03/purchase_report/OUT003_purchase_report.csv,16140,e131efbbb43a69fd29de5c45cb78331e5c266cb08c22674ecd2028a3843012f2
data/month_03/sales_report/OUT001_sales_report.csv,213005,2a7562ec0fe933c94eb257f2ed82aa890a5ecabf2445ebe21f9802da4cdf505a
data/month_03/sales_report/OUT002_sales_report.csv,208338,9f11584f3a6bea983ba0b2b243d3fc2868e6580f0663ef8008a0d9bca93e51f4
data/month_03/sales_report/OUT003_sales_report.csv,243805,4e3e11ae4508214ad4e7e50ae25e299fe92d43df5a9abe4ad968b228ab9db9f5
data/static/brand_recipe_consumption.csv,34273,ee966927713933e7d69eef2919dd01fbc5e6e3dff65cf6642121fb2e6352501b
data/static/competitor_pricing.csv,32828,63e669c9cbec7cb4e8463090a6796c0a52709d46e02608bb72637faa3a1d4147
data/static/indian_calendar_holidays.csv,1640,95fdf9d14d335919256096b3e5dac49e16580bb539c982df2dc74f4e1e60598e
data/static/manual_calendar_events.csv,4171,34a1bb0b3fa40df280228f703aa330d3371ee21a9d151431c5782ba453d356ee
data/static/menu_master.csv,25108,9834db531ab23aa91b340553d193db77c2aabfc62dd417d4bb7f827f8f1d32fe
data/static/vendor_report.csv,17621,ea767994c6ed1363456900fcaea64981b3acba0791fbf9d1f69f7f064a4766ba
docs/ACTUAL_CSV_SEMANTIC_REASSESSMENT.md,4510,6b1d07b52d18ac4facd57294586455be06d1c014158d503e34bea640d563bd79
docs/additional_dashboard_charts_deep_dive_readme.md,22562,f9dba7e82d526daa9abbb6f7b7f4488369dae0a1cafd73a1eb9baef97cecb132
docs/CONTROL_TOWER_KPI_AND_CHART_LINEAGE_HANDBOOK.md,261969,0c36ef9c4e70f0e7caea443cd87c048516a45543b7c9da6dfdbac14932d6a08c
docs/control_tower_model_catalog.json,93967,d26fa29ce787f72fddb7fa6af326d87d3c3423ce8bb3ecba570a4e9bd29b3e1a
docs/control_tower_presentation_contract.json,195947,de11d7e42334c4533b33965f24f4369e8f239da0660fac166704bb0c43ea396f
docs/CONTROL_TOWER_PRESENTATION_ISSUES.md,3984,b613ef0c31b12ca3636c29021e06b4fb802c5f33fcf1a667eda1af47364b90cd
docs/CONTROL_TOWER_SOURCE_FEASIBILITY_GATE.md,5854,82c54c62e27f67f9121f8561feab795b6575265d96d9fa523ee515d4770e0c80
docs/control_tower_synthetic_fidelity.json,111279,1e40416cfe31e522ce1c5232bb6896a5df1c3324a6f60d3f69747df5d6861f84
docs/control_tower_synthetic_fidelity.md,8401,4b171348b9aec2adc54680b1a730dbcac82f4d82830dc6c92a3f29afa6cf2d70
docs/control_tower_synthetic_validation.md,7883,68921d94c9dfda7b1365e597c7fce3977aeef2a2902c976d976c25e7681a9e3d
docs/control_tower_v2_source_kpi_matrix.csv,7359,f863808b813c607cb7e5260e79e2c48a446608cb72c2016e4348b04ee94549dc
docs/CONTROL_TOWER_V2_START_HERE.md,8810,f637b5b39b2c304df9494d24b0472c193acbd4e4541b618846825ee77c5cd25f
docs/control_tower_v2_truth_reference.md,3882,d6c972b77adc746981ab84db005b8ecb51711619ecb154cd16d8b9128d163bd9
docs/dashboard_module_plan.md,10375,430e4916e379d4ea26b1e2f29dc21219c2b5c84bbe5bc979c0bc03c4cceb72cb
docs/data_dictionary.md,2325,df88d14ad8742a9a550ff105c40708a60645030d4088199480f56f1c93b32565
docs/demo_script.md,5173,f20c55f8634762eb4fbfb66743b3f8a9665c3ef04cde7e5b6022b613f7f53ac0
docs/external_data_signals_pre_uat_plan.md,24873,9f257351118a75085796fed1b5bf11c6a097e628d200bb1a6d8dfbd8980c7655
docs/free_ocr_setup_readme.md,3108,6d94b3cb74d4afbe0ae5d1f523c74c1ecc0c8ceb1b486648e099ddfe1f386403
docs/inventory_dashboard_step_by_step_readme.md,27637,84d01327e6bffefcdac12eb9c93630294e28529f2bec4ead3cc33fa70fa25f7c
docs/model_validation_checklist.md,8483,de96f9d06502727e4df2d5fdbbfd0d6920c9351fd30f9bd416abb218ae757f53
docs/month1_truth_reference_readme.md,54313,72bc967edc98be1fb137f6abaf76e6df38b16f45b1f054ddbfe55e3b74992c93
docs/month1_truth_tables/competitor_positioning_truth.csv,6712,537c03a6044e31674f03c3e1353e515bc9ed6cf080c02634d1c9499318200e68
docs/month1_truth_tables/dashboard_prediction_pack_month1.csv,30413,3163d656c730b60d6c78f1ff30ff7d5f362a13195fc650f95960514b577daeaa
docs/month1_truth_tables/event_lift_truth.csv,1328,1a56953d5184673015a31dacde2a1cb34865898418414c4c4669797337954bfd
docs/month1_truth_tables/fact_outlet_daily_health_truth.csv,12291,b52dddfa7816f61ac5e814254688e83ec62dc919fbbada9c3194a5e8fe1e85c4
docs/month1_truth_tables/fact_vendor_spend_truth.csv,67011,b9055f750064ed5ec53cdd9bf33f383e8d9fa9fdee69e9c944d1429e72ae1036
docs/month1_truth_tables/inventory_category_truth.csv,3600,36685b8628db99596054b162ae9a8755b26171893a1f774876b1499039908af3
docs/month1_truth_tables/inventory_latest_truth.csv,22629,37e14c62d3f94e8095187729d97f07b43f27427b4b580471d8fb483a1c17d268
docs/month1_truth_tables/menu_item_truth.csv,43797,d4715964b25e9aef8b4cdc894bcd2623ea729f774a19b4d36d964da0f7414310
docs/month1_truth_tables/outlet_summary_truth.csv,1301,123c3ab44a1e8c2b0ced007150e50f25d35d085d049f3709b23234cda5bbc1cf
docs/month1_truth_tables/po_gap_with_zero_open_status_truth.csv,1554,126ff7ea849c98dbe6ea3c80ec9b5a6d5395da9e69f65caf9d5fc72a57ad9c07
docs/month1_truth_tables/po_status_summary_truth.csv,1030,efbe305ea1ec39e34a2c882a92ecbafc50c3460bfb63f4bdbcde508993cc0e4a
docs/month1_truth_tables/qa_filter_bank_month1.csv,46316,b306571b2da45238717f128d4614b28c24aa8fe3244c2332abca4f55a998b7a2
docs/month1_truth_tables/query_table_audit.csv,7904,aa32e9df5884a19fb62662d4843152b8e324b9a61aab813f5ac36e1415698b53
docs/month1_truth_tables/sales_category_truth.csv,4872,3e75f28502f74b19c7bfe4b17dace7f235f13df59fcf01940524575e7847158a
docs/month1_truth_tables/theoretical_consumption_summary_truth.csv,25168,91824c8da34d04b00362ef06f1f8b2e50d920f56bc6240032cf61ecef4642701
docs/month1_truth_tables/vendor_material_status_truth.csv,31274,7084572a13d9fbcbfe345a283203df5336929efd216cbf83c8643f14229e4ef6
docs/month1_truth_tables/vendor_outlet_truth.csv,4620,eb17020d678059ee2dbc1c2518e1912e001cd84c2f64069785d5464929055410
docs/ngrok_fastapi_zoho_main_data_test_runbook.md,9041,c9d825d1fc6a9b5051941bbfe4ec0b62cdb8ec1ae4eb1d33be9ad8225cc5a0fb
docs/posist_uat_intake_and_model_adaptation_plan.md,20819,1dc3a8e3177919a5969621654bc27e3adfac25db81f607c05d71214dd919b3fc
docs/PRESENTATION_SAFE_ACTUAL_DATA_ISSUES.md,6995,991f1eb49a75af98560630b75dfb5377eb5a10e3186e2c5faf9bd71bd6f00113
docs/run_screenshot_extraction_on_ocr_pc.md,3195,6bdc3b60c67f61629c4debe308519da9d1cf7f88ade06f698da9d5cc7df69b2e
docs/validation_report.md,3637,95f618942061ec6cdb795401d7f24e106fba9f00a0c14b41022c1ae6465557dc
docs/VENDOR_LAST_5_PURCHASE_PRICE_ASSESSMENT.md,2890,e685b382bfe785dcca0ba8c37de30078a8bd1bfb7879d3013f42e6fa61a562de
docs/zoho_actual_data_model_build_readme.md,35303,41d17adb385d1d971ecaf46e337237a87430d84fd5a379a376736a7e386989b4
docs/zoho_ask_zia_exact_step_by_step_readme.md,57037,7792431f50edeb0b06576f180a75c8da1c611c7bc0e808863365bd2d7f30dd86
docs/zoho_ask_zia_query_table_sql/01_zia_executive_outlet_daily.sql,2109,ce20993894135123e7b6f25352a2f52cfd2fd3651447fa7f88e218c2684637c4
docs/zoho_ask_zia_query_table_sql/02_zia_executive_outlet_month.sql,2033,1e01dc69f540ab9b25ea7c8de453b5b8592a554fb15367cca2dec8e6ffcdeaf0
docs/zoho_ask_zia_query_table_sql/03_zia_sales_menu_daily_item.sql,1340,e7c23ba9e76801147778a91013069c3029993da53f89ddc44d8f626fa0b16820
docs/zoho_ask_zia_query_table_sql/04_zia_sales_menu_daily_category.sql,1495,0798e4e638bd3f7a4e7abef0fd858f8d83d1dcc49dbb111a1255c9d18518174a
docs/zoho_ask_zia_query_table_sql/05_zia_sales_menu_item_summary.sql,909,349b29248d2cc462a7bd92079ccd4748997b9b64c7e2153adfd37a8d8e28d74c
docs/zoho_ask_zia_query_table_sql/06_zia_sales_weekday_category.sql,1426,e94a5b6f452e6d583b9a6dce09f4e6675d6a7307cbed1be0206f74a51d28ee8e
docs/zoho_ask_zia_query_table_sql/07_zia_procurement_daily_vendor_material.sql,1268,a48e06170df58e17bdddf7b23f3674c74c75bdd93cc76a541582a2627c46f422
docs/zoho_ask_zia_query_table_sql/08_zia_procurement_monthly_vendor.sql,1555,3b6cd835e8ef7ba3e5ca24009d9d01db471d96b85dc0f402142e88bbb3124714
docs/zoho_ask_zia_query_table_sql/09_zia_pending_po_detail.sql,1539,c4c364766a9640afec45b27fae0ca1df88d320c0dee0c0dacadb8c94b6ec3a64
docs/zoho_ask_zia_query_table_sql/10_zia_current_inventory_snapshot.sql,5165,4ece5c0c40c2236c90b29b7ccd1698a5906a196d486baa1b1769597e8b0834b6
docs/zoho_ask_zia_query_table_sql/11_zia_inventory_daily_trend.sql,1435,e88c2c1a0474e358b33a9e3bef539ebec7c1fcf0efd00c85cd6b5701d37ed77d
docs/zoho_ask_zia_query_table_sql/12_zia_theoretical_demand_daily.sql,1194,3790829567b745a232a941980b0f919d4f7339df873b9b809236091fce2acd90
docs/zoho_ask_zia_query_table_sql/13_zia_theoretical_demand_summary.sql,1089,8a8e936cab4e2e9d96626e8ca88fc93cbd69ead7022fdb515bed4eaf240acf20
docs/zoho_ask_zia_query_table_sql/README.md,11796,7200431329b0459661b5d792301308bf91aad5ab4d4ab4b1b2aab3f3325c975e
docs/zoho_control_tower_v2_ask_zia.md,7381,c9b007ecb6bed9d9cd9fe02cbccdff48c93109dbcf5c6e7e81ff83de5f0598e6
docs/zoho_control_tower_v2_dashboard_click_by_click.md,27009,9e0afa5bb389ace51b62ce259d084542a806841c69b056d1440c48a5f08cb5a8
docs/ZOHO_CONTROL_TOWER_V2_EXECUTION_RUNBOOK.md,15274,7ebdcf57fdb321b93f062a7dec0a6356b615616a4197af204bc2c295f7ec98f5
docs/zoho_control_tower_v2_import.md,7796,fa121f40207dda3d03e204bcf4159ecd3dcc0159cef1eab2cb61318d329a642f
docs/zoho_control_tower_v2_query_build.md,14448,4be12c4b264d31128b6b54c22b05ed6160fde72dd8024c12b8c34c7bff7fa7d7
docs/zoho_control_tower_v2_sql/01_std_ct_sales_item.sql,1475,1ec5b82f5d612178df15a76e9967d8fdf7ae834aeb399a5e80a1bfa9766f797c
docs/zoho_control_tower_v2_sql/02_std_ct_recipe.sql,824,20b0aaf5072e03c2a300a912765095a5bf9400b856d763a48cb892fd5244b0cf
docs/zoho_control_tower_v2_sql/03_std_ct_theoretical_consumption.sql,891,506bb41eaa9fa14f4b8da7114f42f6d008a62b752e8a17e2e2900f0ce3065cbb
docs/zoho_control_tower_v2_sql/04_std_ct_inventory_period.sql,1723,26bd42862a12104bc1353b8bfdf51ad557452c2ecfcd8111b803ffcb8f61458a
docs/zoho_control_tower_v2_sql/05_std_ct_inventory_snapshot.sql,1049,e44f46afc9d3bfe6bed786eff4043436227c67f38beefc733dc34fb31e577802
docs/zoho_control_tower_v2_sql/06_std_ct_inventory_movement.sql,2469,f2f273107b60a95df4f7579188a434c6c3c9319875b29d7ede21facb6a26fbd5
docs/zoho_control_tower_v2_sql/07_std_ct_purchase_order.sql,1797,8045e76be2501c2129e0198f30e7173e32dcd0b09a7dcde03267b016ce50433e
docs/zoho_control_tower_v2_sql/08_std_ct_purchase_receipt.sql,1383,a1d37642828f1ce465b6a89c9dfbaaa7aa8f4b263b10de6c063ff218e3fa2a5e
docs/zoho_control_tower_v2_sql/09_std_ct_wastage.sql,1073,7f7fcf54828b209336cdfb00b604f5dd7ad8657a7ab357bac3d33ee55af4262c
docs/zoho_control_tower_v2_sql/10_std_ct_vendor_report.sql,1035,a8cb712b39a60f6601b2add855135eec7ed0156cc844be2bfc65472442770e92
docs/zoho_control_tower_v2_sql/11_std_ct_menu_forecast.sql,946,8be81fe47ac15bb58c70ec6f7021418ce71bacd95142c206776408d304e03df4
docs/zoho_control_tower_v2_sql/12_dim_ct_date.sql,687,6ced054ce6edad00f636925646911f5b6da56e4e54f8f9056afeae08ffdac041
docs/zoho_control_tower_v2_sql/13_dim_ct_outlet.sql,754,d67b2f9151e09537061db3f12f531c7e0f505161949f4f24670c2821560ced4f
docs/zoho_control_tower_v2_sql/14_dim_ct_item.sql,1291,ac52dd279a0e2b07ef9b28b46a6cb39e6fd19af8164c73004bd6d047e447abf7
docs/zoho_control_tower_v2_sql/15_dim_ct_menu_item.sql,611,f04a997be54960b1285a43d8a7b2716cf2b23b74ca2d0f11b0759e105f9f6f3d
docs/zoho_control_tower_v2_sql/16_dim_ct_vendor.sql,1966,fcd52b58ef78a0aeab939bfb7516d61258a6d8e49214b4c151c3c18eabce73e8
docs/zoho_control_tower_v2_sql/17_dim_ct_recipe_effective.sql,1942,9a312d529261d4bbc287311998ac2ac6a5f4ba9865394b929b68c1a4cd198304
docs/zoho_control_tower_v2_sql/18_fact_ct_sales.sql,456,72e97f3486bbd4b1d052fccf4337fb5aef2ba399ff1a717edbbbf55279ebe3c4
docs/zoho_control_tower_v2_sql/19_fact_ct_theoretical_consumption.sql,501,d5aa96071500fe8987515bb13905dfd6714a34f1b7663d3566b83c1fcd0f574d
docs/zoho_control_tower_v2_sql/20_fact_ct_actual_consumption.sql,815,df13b7b23665a0242a0e07cf7e190637658d6482b20a4d8547ae1ea9154ce103
docs/zoho_control_tower_v2_sql/21_fact_ct_consumption_variance.sql,1826,6223d588256262b3d0af83a1f3a1640591358dcd45b579e1cc9ea15397ea57ff
docs/zoho_control_tower_v2_sql/22_fact_ct_purchase_order.sql,776,a80842beae31e9a58deb44a02952df64b9f07eda219700f35cd0ad5f3c2cddef
docs/zoho_control_tower_v2_sql/23_fact_ct_purchase_receipt.sql,342,cfca8c1ee0b4841b50e828eb2c3871827caf24a5f8cfc61c693a52ab35b406a7
docs/zoho_control_tower_v2_sql/24_fact_ct_po_receipt_line.sql,3488,fac3b1d0da3f7ca796f049f9bfdd81952f284b766a72b45c1f8c80f465c409c9
docs/zoho_control_tower_v2_sql/25_fact_ct_menu_profitability.sql,1842,208545bfd9cca0966673094dbb1bb85e1b7d3e9ff8c9428e697f9de32779787b
docs/zoho_control_tower_v2_sql/26_fact_ct_forecast_ingredient_demand.sql,1157,4949ca8f85304150d640c1cf4fe588d9d49d3695f67e3955cec9d2545c8df38c
docs/zoho_control_tower_v2_sql/27_fact_ct_inventory_risk.sql,6837,85fcbdf302fa214a77d3ac805c5b3c18f431a787bcf0a5213a8d039172359936
docs/zoho_control_tower_v2_sql/28_fact_ct_menu_impact.sql,4426,e2cce6512adb5401d9d57a95ef0f0417683b7ab6326146d93c5090b67655bcde
docs/zoho_control_tower_v2_sql/29_sum_ct_procurement_funnel.sql,1049,5b0c6f747caa88ca3a598478d4b932d24df9b8f3069a1219eeadb620ebe40fa6
docs/zoho_control_tower_v2_sql/30_sum_ct_vendor_scorecard.sql,1391,c47d03e2706cb9a78a806dc1b059b5782fc9c67ef52a49cf40208fc4739e7c31
docs/zoho_control_tower_v2_sql/31_sum_ct_price_movement.sql,2359,0b9bac97aab6e255ddbb8590ba9f573740df028144485e5449eae707cc46600e
docs/zoho_control_tower_v2_sql/32_sum_ct_menu_profitability.sql,708,d52bcefa9af85fc1494f7560cfbe246c62833e06ed20a0b995f8dfd65c1ea61a
docs/zoho_control_tower_v2_sql/33_sum_ct_scm_monthly.sql,2511,5c239ec3be79fcd4e9a662e2afa8fcd6d8fde31c74aa3ba8ee502915cae58539
docs/zoho_control_tower_v2_sql/34_fact_ct_data_quality_exception.sql,7565,543c90d279cc6b85c1a517c4e1a1df77b3f32190ec094b7cce091539575c94b5
docs/zoho_control_tower_v2_sql/35_sum_ct_financial_leakage.sql,668,21b6a0980b20c011b87780e22bb803f95b29bb71c5ecfcaac4a683429eeba355
docs/zoho_control_tower_v2_sql/36_fact_ct_risky_po.sql,2481,ccb4f91984cdc67dd45079caf47c36699107508ca6eba302604a01966fa62486
docs/zoho_control_tower_v2_sql/37_dim_ct_outlet_enriched.sql,1553,1002eb19c99416ee6d0b0f580f0965c6e1b9f4f325da588ac7af4f52bf8b2af4
docs/zoho_control_tower_v2_sql/38_fact_ct_expiry_risk.sql,3169,dc2892fe14948fdc50e798d20fb830a1d3448bdd65bcf6775e78381d72992a8d
docs/zoho_control_tower_v2_sql/QUERY_TABLE_MANIFEST.csv,8401,8220015773e046b8c00e14ec38e07ea90707a893eb6b9d3981014dee675cd3be
docs/zoho_control_tower_v2_sql/README.md,2057,2a6b459a22d5d4cacb19814b0fb980ccc8c14280932bacf602d1d5374abedbde
docs/zoho_control_tower_v2_validation.md,9147,0930a5536d2ac12faec44a1e18a434f5803e5355e0f7fd1b6af50ce36a9db7bf
docs/zoho_dashboard_build_readme.md,86553,70fd8162406cb27a78836d21f847e67338de102e7ce3309e22de7530389762a8
docs/zoho_dashboard_click_by_click_build.md,47018,16ce75d2d044053a71846fb1bac6dceafa9ab42729ac287d5f020a9c07013912
docs/zoho_data_model_plan.md,17036,b4757ca6e2db5fc0c921e29f6f000a50f2d7233375d3f6defc6cf6aae0a0bb92
docs/zoho_duplicate_import_recovery_runbook.md,6795,077bd118f5dbbed05e25898ee8e14ce16bad50bf5e373ce20dec6c521d6d2a7c
docs/zoho_fastapi_feed_test.md,4263,00b7f0731ff52a7186876ff864df237e4842e87e15975e04aaa49634975b13aa
docs/zoho_import_notes.md,1514,a57150edf368efc5222c11466b202d4694c13913403f26048597816c6d17598a
docs/ZOHO_LOOKUPS_AGGREGATE_FORMULAS_AND_PRE_DASHBOARD_SETUP.md,34259,76a9dd57953ff6e91d747876212f42ed6c7e5249fc250ec52f3b140c6ec5cdc6
docs/zoho_manual_build_steps.md,6656,913aa8c3773132420eacd81c7af059ecc9ee233264442a3920f7ae59b54c42fa
docs/zoho_modelling_approach_and_dashboard_coverage_readme.md,26892,cb2f251914b4cc3a851b05c70e5349963a22d9ea80b5bb9b86d5ee9a40fd1cfc
docs/zoho_query_table_build_order.md,7250,2b67f80ca33c06eb5a5fe9a5f73893d781601d6262595d75441833f8c45eb9e7
docs/zoho_query_table_sql/00_check_raw_duplicate_state.sql,6248,306cd8d28842bf870bc7a65dfe65011e117cde930ba7725a91970d53270792d9
docs/zoho_query_table_sql/00_check_sales_by_outlet.sql,1162,d98ef6c334e8328ccc6c5a45100c586b04bb552a3d09a81faefa4d8125fae099
docs/zoho_query_table_sql/00_check_sales_integrity.sql,1793,c1773f30bff0efffe737abc83b9444bcb7a79c471fb4d4777bab222040b3c3bf
docs/zoho_query_table_sql/01_std_sales_report.sql,2735,6f37996a14c2f6655820dc8ba8fde714c2f2ab6e1f585afd0834a9c314de07d3
docs/zoho_query_table_sql/02_std_purchase_report.sql,5045,4087a81cfb0e44d83f6ee00ecc1af84b1d9fbdfd191dddc089f90cc06c5461e2
docs/zoho_query_table_sql/03_std_entry_report.sql,6214,3b0bb42e715da0b0118ca7200983a044fa9f66e57df675d645e1aae358e863d0
docs/zoho_query_table_sql/04_std_inventory_closing_report.sql,4168,7b9e8e5d90027d266ae6f6fe0b6fd4c0ffd00c89383f63868e35889c9b0531e3
docs/zoho_query_table_sql/05_std_menu_master.sql,1055,50a761afc25cbb6f4fbab3cbcc6d11327dd7a3f47982a52e0aba25041a5b2998
docs/zoho_query_table_sql/06_std_vendor_report.sql,865,5ac8e2222faa31f044675ccc1386c8e2e39fba86e0c0023aabd3a5d79e4a09ea
docs/zoho_query_table_sql/07_std_recipe_bom.sql,1149,077e81d1491fe4e5866b486812b7231a5e0a66766e0ca3814f190a2a1929c242
docs/zoho_query_table_sql/08_std_holiday_calendar.sql,725,da280590bf80ad8e52c6ead6d41d9967e4349f3f451b1f98aa9d1f2a46a48d08
docs/zoho_query_table_sql/09_std_manual_events.sql,1078,c42accfcf4b20961daaaa8471204e1e0ebb2c1461e94988f50b5bd4d22ac1859
docs/zoho_query_table_sql/10_std_competitor_pricing.sql,1812,7e7343a4e3cd5feccd6112bd97df9bfdcfd0a7fc4ba3caaa4afae8026a38e776
docs/zoho_query_table_sql/11_dim_date.sql,2061,a0eea970d43052f9c3915113b43fa5e8a0038c91985a85331356c69cf21a37e8
docs/zoho_query_table_sql/12_dim_outlet.sql,706,171f9bf0e16882531eecb16ff848261eb07220e69d2b653974879cc272ff6c7d
docs/zoho_query_table_sql/13_dim_menu_item.sql,1142,7f34f70786ef8f7ec99b7e10d6de39fc03708a3983a3fc17c2f802fa548e6b89
docs/zoho_query_table_sql/14_dim_vendor.sql,1937,ba00b24efcb678dea8020db46d71d95d402ec529f93966f949f8f2b44f07dbf4
