Type,Item Code,Item Name,Parent Item Quantity,Parent Price Per Unit,Parent Subtotal,Consumed Quantity,Unit,Price Per Unit,Subtotal,Consumption Source
Menu Item,MENU0041,Vietnamese Shakerato - Large,,,,15.0,pcs,3.2,48.0,Recipe:ING036
Menu Item,MENU0041,Vietnamese Shakerato - Large,,,,2.34,kg,12.0,28.08,Recipe:ING022
Menu Item,MENU0041,Vietnamese Shakerato - Large,,,,15.0,pcs,1.1,16.5,Recipe:ING038
Menu Item,MENU0041,Vietnamese Shakerato - Large,,,,15.0,pcs,0.32,4.8,Recipe:ING040
Menu Item,MENU0041,Vietnamese Shakerato - Large,,,,15.0,pcs,0.55,8.25,Recipe:ING039
Menu Item,MENU0041,Vietnamese Shakerato - Large,,,,0.2925,litre,90.0,26.32,Recipe:ING019
Menu Item,MENU0042,Classic Cold Coffee - Regular,,,,0.594,kg,980.0,582.12,Recipe:ING001
Menu Item,MENU0042,Classic Cold Coffee - Regular,,,,33.0,pcs,3.2,105.6,Recipe:ING036
Menu Item,MENU0042,Classic Cold Coffee - Regular,,,,3.96,kg,12.0,47.52,Recipe:ING022
Menu Item,MENU0042,Classic Cold Coffee - Regular,,,,33.0,pcs,1.1,36.3,Recipe:ING038
Menu Item,MENU0042,Classic Cold Coffee - Regular,,,,5.94,litre,72.0,427.68,Recipe:ING002
Menu Item,MENU0042,Classic Cold Coffee - Regular,,,,33.0,pcs,0.32,10.56,Recipe:ING040
Menu Item,MENU0042,Classic Cold Coffee - Regular,,,,33.0,pcs,0.55,18.15,Recipe:ING039
Menu Item,MENU0042,Classic Cold Coffee - Regular,,,,0.495,litre,90.0,44.55,Recipe:ING019
Menu Item,MENU0043,Classic Cold Coffee - Medium,,,,0.6624,kg,980.0,649.15,Recipe:ING001
Menu Item,MENU0043,Classic Cold Coffee - Medium,,,,32.0,pcs,3.2,102.4,Recipe:ING036
Menu Item,MENU0043,Classic Cold Coffee - Medium,,,,4.416,kg,12.0,52.99,Recipe:ING022
Menu Item,MENU0043,Classic Cold Coffee - Medium,,,,32.0,pcs,1.1,35.2,Recipe:ING038
Menu Item,MENU0043,Classic Cold Coffee - Medium,,,,6.624,litre,72.0,476.93,Recipe:ING002
Menu Item,MENU0043,Classic Cold Coffee - Medium,,,,32.0,pcs,0.32,10.24,Recipe:ING040
Menu Item,MENU0043,Classic Cold Coffee - Medium,,,,32.0,pcs,0.55,17.6,Recipe:ING039
Menu Item,MENU0043,Classic Cold Coffee - Medium,,,,0.5504,litre,90.0,49.54,Recipe:ING019
Menu Item,MENU0044,Classic Cold Coffee - Large,,,,0.3744,kg,980.0,366.91,Recipe:ING001
Menu Item,MENU0044,Classic Cold Coffee - Large,,,,16.0,pcs,3.2,51.2,Recipe:ING036
Menu Item,MENU0044,Classic Cold Coffee - Large,,,,2.496,kg,12.0,29.95,Recipe:ING022
Menu Item,MENU0044,Classic Cold Coffee - Large,,,,16.0,pcs,1.1,17.6,Recipe:ING038
Menu Item,MENU0044,Classic Cold Coffee - Large,,,,3.744,litre,72.0,269.57,Recipe:ING002
Menu Item,MENU0044,Classic Cold Coffee - Large,,,,16.0,pcs,0.32,5.12,Recipe:ING040
Menu Item,MENU0044,Classic Cold Coffee - Large,,,,16.0,pcs,0.55,8.8,Recipe:ING039
Menu Item,MENU0044,Classic Cold Coffee - Large,,,,0.312,litre,90.0,28.08,Recipe:ING019
Menu Item,MENU0045,Mocha Cold Coffee - Regular,,,,0.475,litre,260.0,123.5,Recipe:ING016
Menu Item,MENU0045,Mocha Cold Coffee - Regular,,,,0.342,kg,980.0,335.16,Recipe:ING001
Menu Item,MENU0045,Mocha Cold Coffee - Regular,,,,19.0,pcs,3.2,60.8,Recipe:ING036
Menu Item,MENU0045,Mocha Cold Coffee - Regular,,,,2.28,kg,12.0,27.36,Recipe:ING022
Menu Item,MENU0045,Mocha Cold Coffee - Regular,,,,19.0,pcs,1.1,20.9,Recipe:ING038
Menu Item,MENU0045,Mocha Cold Coffee - Regular,,,,3.42,litre,72.0,246.24,Recipe:ING002
Menu Item,MENU0045,Mocha Cold Coffee - Regular,,,,19.0,pcs,0.32,6.08,Recipe:ING040
Menu Item,MENU0045,Mocha Cold Coffee - Regular,,,,19.0,pcs,0.55,10.45,Recipe:ING039
Menu Item,MENU0045,Mocha Cold Coffee - Regular,,,,0.285,litre,90.0,25.65,Recipe:ING019
Menu Item,MENU0046,Mocha Cold Coffee - Medium,,,,0.9184,litre,260.0,238.78,Recipe:ING016
Menu Item,MENU0046,Mocha Cold Coffee - Medium,,,,0.6624,kg,980.0,649.15,Recipe:ING001
Menu Item,MENU0046,Mocha Cold Coffee - Medium,,,,32.0,pcs,3.2,102.4,Recipe:ING036
Menu Item,MENU0046,Mocha Cold Coffee - Medium,,,,4.416,kg,12.0,52.99,Recipe:ING022
Menu Item,MENU0046,Mocha Cold Coffee - Medium,,,,32.0,pcs,1.1,35.2,Recipe:ING038
Menu Item,MENU0046,Mocha Cold Coffee - Medium,,,,6.624,litre,72.0,476.93,Recipe:ING002
Menu Item,MENU0046,Mocha Cold Coffee - Medium,,,,32.0,pcs,0.32,10.24,Recipe:ING040
Menu Item,MENU0046,Mocha Cold Coffee - Medium,,,,32.0,pcs,0.55,17.6,Recipe:ING039
Menu Item,MENU0046,Mocha Cold Coffee - Medium,,,,0.5504,litre,90.0,49.54,Recipe:ING019
Menu Item,MENU0047,Mocha Cold Coffee - Large,,,,0.6175,litre,260.0,160.55,Recipe:ING016
Menu Item,MENU0047,Mocha Cold Coffee - Large,,,,0.4446,kg,980.0,435.71,Recipe:ING001
Menu Item,MENU0047,Mocha Cold Coffee - Large,,,,19.0,pcs,3.2,60.8,Recipe:ING036
Menu Item,MENU0047,Mocha Cold Coffee - Large,,,,2.964,kg,12.0,35.57,Recipe:ING022
Menu Item,MENU0047,Mocha Cold Coffee - Large,,,,19.0,pcs,1.1,20.9,Recipe:ING038
Menu Item,MENU0047,Mocha Cold Coffee - Large,,,,4.446,litre,72.0,320.11,Recipe:ING002
Menu Item,MENU0047,Mocha Cold Coffee - Large,,,,19.0,pcs,0.32,6.08,Recipe:ING040
Menu Item,MENU0047,Mocha Cold Coffee - Large,,,,19.0,pcs,0.55,10.45,Recipe:ING039
Menu Item,MENU0047,Mocha Cold Coffee - Large,,,,0.3705,litre,90.0,33.34,Recipe:ING019
Menu Item,MENU0048,Caramel Cold Coffee - Regular,,,,0.875,litre,250.0,218.75,Recipe:ING017
Menu Item,MENU0048,Caramel Cold Coffee - Regular,,,,0.63,kg,980.0,617.4,Recipe:ING001
Menu Item,MENU0048,Caramel Cold Coffee - Regular,,,,35.0,pcs,3.2,112.0,Recipe:ING036
Menu Item,MENU0048,Caramel Cold Coffee - Regular,,,,4.2,kg,12.0,50.4,Recipe:ING022
Menu Item,MENU0048,Caramel Cold Coffee - Regular,,,,35.0,pcs,1.1,38.5,Recipe:ING038
Menu Item,MENU0048,Caramel Cold Coffee - Regular,,,,6.3,litre,72.0,453.6,Recipe:ING002
Menu Item,MENU0048,Caramel Cold Coffee - Regular,,,,35.0,pcs,0.32,11.2,Recipe:ING040
Menu Item,MENU0048,Caramel Cold Coffee - Regular,,,,35.0,pcs,0.55,19.25,Recipe:ING039
Menu Item,MENU0048,Caramel Cold Coffee - Regular,,,,0.525,litre,90.0,47.25,Recipe:ING019
Menu Item,MENU0049,Caramel Cold Coffee - Medium,,,,0.7749,litre,250.0,193.72,Recipe:ING017
Menu Item,MENU0049,Caramel Cold Coffee - Medium,,,,0.5589,kg,980.0,547.72,Recipe:ING001
Menu Item,MENU0049,Caramel Cold Coffee - Medium,,,,27.0,pcs,3.2,86.4,Recipe:ING036
Menu Item,MENU0049,Caramel Cold Coffee - Medium,,,,3.726,kg,12.0,44.71,Recipe:ING022
Menu Item,MENU0049,Caramel Cold Coffee - Medium,,,,27.0,pcs,1.1,29.7,Recipe:ING038
Menu Item,MENU0049,Caramel Cold Coffee - Medium,,,,5.589,litre,72.0,402.41,Recipe:ING002
Menu Item,MENU0049,Caramel Cold Coffee - Medium,,,,27.0,pcs,0.32,8.64,Recipe:ING040
Menu Item,MENU0049,Caramel Cold Coffee - Medium,,,,27.0,pcs,0.55,14.85,Recipe:ING039
Menu Item,MENU0049,Caramel Cold Coffee - Medium,,,,0.4644,litre,90.0,41.8,Recipe:ING019
Menu Item,MENU0050,Caramel Cold Coffee - Large,,,,0.78,litre,250.0,195.0,Recipe:ING017
Menu Item,MENU0050,Caramel Cold Coffee - Large,,,,0.5616,kg,980.0,550.37,Recipe:ING001
Menu Item,MENU0050,Caramel Cold Coffee - Large,,,,24.0,pcs,3.2,76.8,Recipe:ING036
Menu Item,MENU0050,Caramel Cold Coffee - Large,,,,3.744,kg,12.0,44.93,Recipe:ING022
Menu Item,MENU0050,Caramel Cold Coffee - Large,,,,24.0,pcs,1.1,26.4,Recipe:ING038
Menu Item,MENU0050,Caramel Cold Coffee - Large,,,,5.616,litre,72.0,404.35,Recipe:ING002
Menu Item,MENU0050,Caramel Cold Coffee - Large,,,,24.0,pcs,0.32,7.68,Recipe:ING040
Menu Item,MENU0050,Caramel Cold Coffee - Large,,,,24.0,pcs,0.55,13.2,Recipe:ING039
Menu Item,MENU0050,Caramel Cold Coffee - Large,,,,0.468,litre,90.0,42.12,Recipe:ING019
Menu Item,MENU0051,Masala Chai Latte - Regular,,,,0.324,kg,980.0,317.52,Recipe:ING001
Menu Item,MENU0051,Masala Chai Latte - Regular,,,,18.0,pcs,2.8,50.4,Recipe:ING037
Menu Item,MENU0051,Masala Chai Latte - Regular,,,,18.0,pcs,1.1,19.8,Recipe:ING038
Menu Item,MENU0051,Masala Chai Latte - Regular,,,,3.24,litre,72.0,233.28,Recipe:ING002
Menu Item,MENU0051,Masala Chai Latte - Regular,,,,18.0,pcs,0.32,5.76,Recipe:ING040
Menu Item,MENU0051,Masala Chai Latte - Regular,,,,0.27,litre,90.0,24.3,Recipe:ING019
Menu Item,MENU0052,Masala Chai Latte - Medium,,,,0.3933,kg,980.0,385.43,Recipe:ING001
Menu Item,MENU0052,Masala Chai Latte - Medium,,,,19.0,pcs,2.8,53.2,Recipe:ING037
Menu Item,MENU0052,Masala Chai Latte - Medium,,,,19.0,pcs,1.1,20.9,Recipe:ING038
Menu Item,MENU0052,Masala Chai Latte - Medium,,,,3.933,litre,72.0,283.18,Recipe:ING002
Menu Item,MENU0052,Masala Chai Latte - Medium,,,,19.0,pcs,0.32,6.08,Recipe:ING040
Menu Item,MENU0052,Masala Chai Latte - Medium,,,,0.3268,litre,90.0,29.41,Recipe:ING019
Menu Item,MENU0053,Masala Chai Latte - Large,,,,0.2574,kg,980.0,252.25,Recipe:ING001
Menu Item,MENU0053,Masala Chai Latte - Large,,,,11.0,pcs,2.8,30.8,Recipe:ING037
Menu Item,MENU0053,Masala Chai Latte - Large,,,,11.0,pcs,1.1,12.1,Recipe:ING038
Menu Item,MENU0053,Masala Chai Latte - Large,,,,2.574,litre,72.0,185.33,Recipe:ING002
Menu Item,MENU0053,Masala Chai Latte - Large,,,,11.0,pcs,0.32,3.52,Recipe:ING040
Menu Item,MENU0053,Masala Chai Latte - Large,,,,0.2145,litre,90.0,19.3,Recipe:ING019
Menu Item,MENU0054,Himalayan Green Tea,,,,20.0,pcs,2.8,56.0,Recipe:ING037
Menu Item,MENU0054,Himalayan Green Tea,,,,20.0,pcs,1.1,22.0,Recipe:ING038
Menu Item,MENU0054,Himalayan Green Tea,,,,20.0,pcs,0.32,6.4,Recipe:ING040
Menu Item,MENU0054,Himalayan Green Tea,,,,0.3,litre,90.0,27.0,Recipe:ING019
Menu Item,MENU0054,Himalayan Green Tea,,,,0.1,kg,620.0,62.0,Recipe:ING020
Menu Item,MENU0055,Japanese Matcha Latte - Regular,,,,0.468,kg,980.0,458.64,Recipe:ING001
Menu Item,MENU0055,Japanese Matcha Latte - Regular,,,,26.0,pcs,2.8,72.8,Recipe:ING037
Menu Item,MENU0055,Japanese Matcha Latte - Regular,,,,26.0,pcs,1.1,28.6,Recipe:ING038
Menu Item,MENU0055,Japanese Matcha Latte - Regular,,,,4.68,litre,72.0,336.96,Recipe:ING002
Menu Item,MENU0055,Japanese Matcha Latte - Regular,,,,26.0,pcs,0.32,8.32,Recipe:ING040
Menu Item,MENU0055,Japanese Matcha Latte - Regular,,,,0.39,litre,90.0,35.1,Recipe:ING019
Menu Item,MENU0056,Japanese Matcha Latte - Medium,,,,0.4554,kg,980.0,446.29,Recipe:ING001
Menu Item,MENU0056,Japanese Matcha Latte - Medium,,,,22.0,pcs,2.8,61.6,Recipe:ING037
Menu Item,MENU0056,Japanese Matcha Latte - Medium,,,,22.0,pcs,1.1,24.2,Recipe:ING038
Menu Item,MENU0056,Japanese Matcha Latte - Medium,,,,4.554,litre,72.0,327.89,Recipe:ING002
Menu Item,MENU0056,Japanese Matcha Latte - Medium,,,,22.0,pcs,0.32,7.04,Recipe:ING040
Menu Item,MENU0056,Japanese Matcha Latte - Medium,,,,0.3784,litre,90.0,34.06,Recipe:ING019
Menu Item,MENU0057,Japanese Matcha Latte - Large,,,,0.4212,kg,980.0,412.78,Recipe:ING001
Menu Item,MENU0057,Japanese Matcha Latte - Large,,,,18.0,pcs,2.8,50.4,Recipe:ING037
Menu Item,MENU0057,Japanese Matcha Latte - Large,,,,18.0,pcs,1.1,19.8,Recipe:ING038
Menu Item,MENU0057,Japanese Matcha Latte - Large,,,,4.212,litre,72.0,303.26,Recipe:ING002
Menu Item,MENU0057,Japanese Matcha Latte - Large,,,,18.0,pcs,0.32,5.76,Recipe:ING040
Menu Item,MENU0057,Japanese Matcha Latte - Large,,,,0.351,litre,90.0,31.59,Recipe:ING019
Menu Item,MENU0058,Lemon Iced Tea - Regular,,,,20.0,pcs,3.2,64.0,Recipe:ING036
Menu Item,MENU0058,Lemon Iced Tea - Regular,,,,2.4,kg,12.0,28.8,Recipe:ING022
Menu Item,MENU0058,Lemon Iced Tea - Regular,,,,0.7,kg,110.0,77.0,Recipe:ING023
Menu Item,MENU0058,Lemon Iced Tea - Regular,,,,20.0,pcs,1.1,22.0,Recipe:ING038
Menu Item,MENU0058,Lemon Iced Tea - Regular,,,,20.0,pcs,0.32,6.4,Recipe:ING040
Menu Item,MENU0058,Lemon Iced Tea - Regular,,,,20.0,pcs,0.55,11.0,Recipe:ING039
Menu Item,MENU0058,Lemon Iced Tea - Regular,,,,0.3,litre,90.0,27.0,Recipe:ING019
Menu Item,MENU0058,Lemon Iced Tea - Regular,,,,0.08,kg,620.0,49.6,Recipe:ING020
Menu Item,MENU0059,Lemon Iced Tea - Medium,,,,17.0,pcs,3.2,54.4,Recipe:ING036
Menu Item,MENU0059,Lemon Iced Tea - Medium,,,,2.346,kg,12.0,28.15,Recipe:ING022
Menu Item,MENU0059,Lemon Iced Tea - Medium,,,,0.6851,kg,110.0,75.36,Recipe:ING023
Menu Item,MENU0059,Lemon Iced Tea - Medium,,,,17.0,pcs,1.1,18.7,Recipe:ING038
Menu Item,MENU0059,Lemon Iced Tea - Medium,,,,17.0,pcs,0.32,5.44,Recipe:ING040
Menu Item,MENU0059,Lemon Iced Tea - Medium,,,,17.0,pcs,0.55,9.35,Recipe:ING039
Menu Item,MENU0059,Lemon Iced Tea - Medium,,,,0.2924,litre,90.0,26.32,Recipe:ING019
Menu Item,MENU0059,Lemon Iced Tea - Medium,,,,0.0782,kg,620.0,48.48,Recipe:ING020
Menu Item,MENU0060,Lemon Iced Tea - Large,,,,10.0,pcs,3.2,32.0,Recipe:ING036
Menu Item,MENU0060,Lemon Iced Tea - Large,,,,1.56,kg,12.0,18.72,Recipe:ING022
Menu Item,MENU0060,Lemon Iced Tea - Large,,,,0.455,kg,110.0,50.05,Recipe:ING023
Menu Item,MENU0060,Lemon Iced Tea - Large,,,,10.0,pcs,1.1,11.0,Recipe:ING038
Menu Item,MENU0060,Lemon Iced Tea - Large,,,,10.0,pcs,0.32,3.2,Recipe:ING040
Menu Item,MENU0060,Lemon Iced Tea - Large,,,,10.0,pcs,0.55,5.5,Recipe:ING039
Menu Item,MENU0060,Lemon Iced Tea - Large,,,,0.195,litre,90.0,17.55,Recipe:ING019
Menu Item,MENU0060,Lemon Iced Tea - Large,,,,0.052,kg,620.0,32.24,Recipe:ING020
Menu Item,MENU0061,Hibiscus Lime Iced Tea - Regular,,,,19.0,pcs,3.2,60.8,Recipe:ING036
Menu Item,MENU0061,Hibiscus Lime Iced Tea - Regular,,,,0.665,litre,390.0,259.35,Recipe:ING024
Menu Item,MENU0061,Hibiscus Lime Iced Tea - Regular,,,,2.28,kg,12.0,27.36,Recipe:ING022
Menu Item,MENU0061,Hibiscus Lime Iced Tea - Regular,,,,19.0,pcs,1.1,20.9,Recipe:ING038
Menu Item,MENU0061,Hibiscus Lime Iced Tea - Regular,,,,19.0,pcs,0.32,6.08,Recipe:ING040
Menu Item,MENU0061,Hibiscus Lime Iced Tea - Regular,,,,19.0,pcs,0.55,10.45,Recipe:ING039
Menu Item,MENU0061,Hibiscus Lime Iced Tea - Regular,,,,0.285,litre,90.0,25.65,Recipe:ING019
Menu Item,MENU0061,Hibiscus Lime Iced Tea - Regular,,,,0.076,kg,620.0,47.12,Recipe:ING020
Menu Item,MENU0062,Hibiscus Lime Iced Tea - Medium,,,,19.0,pcs,3.2,60.8,Recipe:ING036
Menu Item,MENU0062,Hibiscus Lime Iced Tea - Medium,,,,0.7657,litre,390.0,298.62,Recipe:ING024
Menu Item,MENU0062,Hibiscus Lime Iced Tea - Medium,,,,2.622,kg,12.0,31.46,Recipe:ING022
Menu Item,MENU0062,Hibiscus Lime Iced Tea - Medium,,,,19.0,pcs,1.1,20.9,Recipe:ING038
Menu Item,MENU0062,Hibiscus Lime Iced Tea - Medium,,,,19.0,pcs,0.32,6.08,Recipe:ING040
Menu Item,MENU0062,Hibiscus Lime Iced Tea - Medium,,,,19.0,pcs,0.55,10.45,Recipe:ING039
Menu Item,MENU0062,Hibiscus Lime Iced Tea - Medium,,,,0.3268,litre,90.0,29.41,Recipe:ING019
Menu Item,MENU0062,Hibiscus Lime Iced Tea - Medium,,,,0.0874,kg,620.0,54.19,Recipe:ING020
Menu Item,MENU0063,Hibiscus Lime Iced Tea - Large,,,,9.0,pcs,3.2,28.8,Recipe:ING036
Menu Item,MENU0063,Hibiscus Lime Iced Tea - Large,,,,0.4095,litre,390.0,159.7,Recipe:ING024
Menu Item,MENU0063,Hibiscus Lime Iced Tea - Large,,,,1.404,kg,12.0,16.85,Recipe:ING022
Menu Item,MENU0063,Hibiscus Lime Iced Tea - Large,,,,9.0,pcs,1.1,9.9,Recipe:ING038
Menu Item,MENU0063,Hibiscus Lime Iced Tea - Large,,,,9.0,pcs,0.32,2.88,Recipe:ING040
Menu Item,MENU0063,Hibiscus Lime Iced Tea - Large,,,,9.0,pcs,0.55,4.95,Recipe:ING039
Menu Item,MENU0063,Hibiscus Lime Iced Tea - Large,,,,0.1755,litre,90.0,15.79,Recipe:ING019
Menu Item,MENU0063,Hibiscus Lime Iced Tea - Large,,,,0.0468,kg,620.0,29.02,Recipe:ING020
Menu Item,MENU0064,Hot Chocolate - Regular,,,,0.24,litre,260.0,62.4,Recipe:ING016
Menu Item,MENU0064,Hot Chocolate - Regular,,,,4.0,pcs,2.8,11.2,Recipe:ING037
Menu Item,MENU0064,Hot Chocolate - Regular,,,,4.0,pcs,1.1,4.4,Recipe:ING038
Menu Item,MENU0064,Hot Chocolate - Regular,,,,0.8,litre,72.0,57.6,Recipe:ING002
Menu Item,MENU0064,Hot Chocolate - Regular,,,,4.0,pcs,0.32,1.28,Recipe:ING040
Menu Item,MENU0064,Hot Chocolate - Regular,,,,0.06,litre,90.0,5.4,Recipe:ING019
Menu Item,MENU0065,Hot Chocolate - Medium,,,,0.207,litre,260.0,53.82,Recipe:ING016
Menu Item,MENU0065,Hot Chocolate - Medium,,,,3.0,pcs,2.8,8.4,Recipe:ING037
Menu Item,MENU0065,Hot Chocolate - Medium,,,,3.0,pcs,1.1,3.3,Recipe:ING038
Menu Item,MENU0065,Hot Chocolate - Medium,,,,0.69,litre,72.0,49.68,Recipe:ING002
Menu Item,MENU0065,Hot Chocolate - Medium,,,,3.0,pcs,0.32,0.96,Recipe:ING040
Menu Item,MENU0065,Hot Chocolate - Medium,,,,0.0516,litre,90.0,4.64,Recipe:ING019
Menu Item,MENU0066,Hot Chocolate - Large,,,,0.078,litre,260.0,20.28,Recipe:ING016
Menu Item,MENU0066,Hot Chocolate - Large,,,,1.0,pcs,2.8,2.8,Recipe:ING037
Menu Item,MENU0066,Hot Chocolate - Large,,,,1.0,pcs,1.1,1.1,Recipe:ING038
Menu Item,MENU0066,Hot Chocolate - Large,,,,0.26,litre,72.0,18.72,Recipe:ING002
Menu Item,MENU0066,Hot Chocolate - Large,,,,1.0,pcs,0.32,0.32,Recipe:ING040
Menu Item,MENU0066,Hot Chocolate - Large,,,,0.0195,litre,90.0,1.75,Recipe:ING019
Menu Item,MENU0067,Babyccino - Regular,,,,3.0,pcs,2.8,8.4,Recipe:ING037
Menu Item,MENU0067,Babyccino - Regular,,,,3.0,pcs,1.1,3.3,Recipe:ING038
Menu Item,MENU0067,Babyccino - Regular,,,,0.36,litre,72.0,25.92,Recipe:ING002
Menu Item,MENU0067,Babyccino - Regular,,,,3.0,pcs,0.32,0.96,Recipe:ING040
Menu Item,MENU0067,Babyccino - Regular,,,,0.045,litre,90.0,4.05,Recipe:ING019
Menu Item,MENU0068,Choco Chip Shake - Regular,,,,0.475,litre,260.0,123.5,Recipe:ING016
Menu Item,MENU0068,Choco Chip Shake - Regular,,,,19.0,pcs,3.2,60.8,Recipe:ING036
Menu Item,MENU0068,Choco Chip Shake - Regular,,,,0.475,litre,210.0,99.75,Recipe:ING004
Menu Item,MENU0068,Choco Chip Shake - Regular,,,,2.28,kg,12.0,27.36,Recipe:ING022
Menu Item,MENU0068,Choco Chip Shake - Regular,,,,19.0,pcs,1.1,20.9,Recipe:ING038
Menu Item,MENU0068,Choco Chip Shake - Regular,,,,3.8,litre,72.0,273.6,Recipe:ING002
Menu Item,MENU0068,Choco Chip Shake - Regular,,,,19.0,pcs,0.32,6.08,Recipe:ING040
Menu Item,MENU0068,Choco Chip Shake - Regular,,,,19.0,pcs,0.55,10.45,Recipe:ING039
Menu Item,MENU0068,Choco Chip Shake - Regular,,,,0.285,litre,90.0,25.65,Recipe:ING019
Menu Item,MENU0069,Choco Chip Shake - Medium,,,,0.8036,litre,260.0,208.94,Recipe:ING016
Menu Item,MENU0069,Choco Chip Shake - Medium,,,,28.0,pcs,3.2,89.6,Recipe:ING036
Menu Item,MENU0069,Choco Chip Shake - Medium,,,,0.8036,litre,210.0,168.76,Recipe:ING004
Menu Item,MENU0069,Choco Chip Shake - Medium,,,,3.864,kg,12.0,46.37,Recipe:ING022
Menu Item,MENU0069,Choco Chip Shake - Medium,,,,28.0,pcs,1.1,30.8,Recipe:ING038
Menu Item,MENU0069,Choco Chip Shake - Medium,,,,6.44,litre,72.0,463.68,Recipe:ING002
Menu Item,MENU0069,Choco Chip Shake - Medium,,,,28.0,pcs,0.32,8.96,Recipe:ING040
Menu Item,MENU0069,Choco Chip Shake - Medium,,,,28.0,pcs,0.55,15.4,Recipe:ING039
Menu Item,MENU0069,Choco Chip Shake - Medium,,,,0.4816,litre,90.0,43.34,Recipe:ING019
Menu Item,MENU0070,Choco Chip Shake - Large,,,,0.4225,litre,260.0,109.85,Recipe:ING016
Menu Item,MENU0070,Choco Chip Shake - Large,,,,13.0,pcs,3.2,41.6,Recipe:ING036
Menu Item,MENU0070,Choco Chip Shake - Large,,,,0.4225,litre,210.0,88.72,Recipe:ING004
Menu Item,MENU0070,Choco Chip Shake - Large,,,,2.028,kg,12.0,24.34,Recipe:ING022
Menu Item,MENU0070,Choco Chip Shake - Large,,,,13.0,pcs,1.1,14.3,Recipe:ING038
Menu Item,MENU0070,Choco Chip Shake - Large,,,,3.38,litre,72.0,243.36,Recipe:ING002
Menu Item,MENU0070,Choco Chip Shake - Large,,,,13.0,pcs,0.32,4.16,Recipe:ING040
Menu Item,MENU0070,Choco Chip Shake - Large,,,,13.0,pcs,0.55,7.15,Recipe:ING039
Menu Item,MENU0070,Choco Chip Shake - Large,,,,0.2535,litre,90.0,22.82,Recipe:ING019
Menu Item,MENU0071,Mixed Berry Shake - Regular,,,,25.0,pcs,3.2,80.0,Recipe:ING036
Menu Item,MENU0071,Mixed Berry Shake - Regular,,,,0.625,litre,210.0,131.25,Recipe:ING004
Menu Item,MENU0071,Mixed Berry Shake - Regular,,,,3.0,kg,12.0,36.0,Recipe:ING022
Menu Item,MENU0071,Mixed Berry Shake - Regular,,,,25.0,pcs,1.1,27.5,Recipe:ING038
Menu Item,MENU0071,Mixed Berry Shake - Regular,,,,5.0,litre,72.0,360.0,Recipe:ING002
Menu Item,MENU0071,Mixed Berry Shake - Regular,,,,2.0,kg,420.0,840.0,Recipe:ING025
Menu Item,MENU0071,Mixed Berry Shake - Regular,,,,25.0,pcs,0.32,8.0,Recipe:ING040
Menu Item,MENU0071,Mixed Berry Shake - Regular,,,,25.0,pcs,0.55,13.75,Recipe:ING039
Menu Item,MENU0071,Mixed Berry Shake - Regular,,,,0.375,litre,90.0,33.75,Recipe:ING019
Menu Item,MENU0072,Mixed Berry Shake - Medium,,,,16.0,pcs,3.2,51.2,Recipe:ING036
Menu Item,MENU0072,Mixed Berry Shake - Medium,,,,0.4592,litre,210.0,96.43,Recipe:ING004
Menu Item,MENU0072,Mixed Berry Shake - Medium,,,,2.208,kg,12.0,26.5,Recipe:ING022
Menu Item,MENU0072,Mixed Berry Shake - Medium,,,,16.0,pcs,1.1,17.6,Recipe:ING038
Menu Item,MENU0072,Mixed Berry Shake - Medium,,,,3.68,litre,72.0,264.96,Recipe:ING002
Menu Item,MENU0072,Mixed Berry Shake - Medium,,,,1.472,kg,420.0,618.24,Recipe:ING025
Menu Item,MENU0072,Mixed Berry Shake - Medium,,,,16.0,pcs,0.32,5.12,Recipe:ING040
Menu Item,MENU0072,Mixed Berry Shake - Medium,,,,16.0,pcs,0.55,8.8,Recipe:ING039
Menu Item,MENU0072,Mixed Berry Shake - Medium,,,,0.2752,litre,90.0,24.77,Recipe:ING019
Menu Item,MENU0073,Mixed Berry Shake - Large,,,,11.0,pcs,3.2,35.2,Recipe:ING036
Menu Item,MENU0073,Mixed Berry Shake - Large,,,,0.3575,litre,210.0,75.08,Recipe:ING004
Menu Item,MENU0073,Mixed Berry Shake - Large,,,,1.716,kg,12.0,20.59,Recipe:ING022
Menu Item,MENU0073,Mixed Berry Shake - Large,,,,11.0,pcs,1.1,12.1,Recipe:ING038
Menu Item,MENU0073,Mixed Berry Shake - Large,,,,2.86,litre,72.0,205.92,Recipe:ING002
Menu Item,MENU0073,Mixed Berry Shake - Large,,,,1.144,kg,420.0,480.48,Recipe:ING025
Menu Item,MENU0073,Mixed Berry Shake - Large,,,,11.0,pcs,0.32,3.52,Recipe:ING040
Menu Item,MENU0073,Mixed Berry Shake - Large,,,,11.0,pcs,0.55,6.05,Recipe:ING039
Menu Item,MENU0073,Mixed Berry Shake - Large,,,,0.2145,litre,90.0,19.3,Recipe:ING019
Menu Item,MENU0074,Seasonal Smoothie - Regular,,,,1.68,kg,72.0,120.96,Recipe:ING026
Menu Item,MENU0074,Seasonal Smoothie - Regular,,,,21.0,pcs,3.2,67.2,Recipe:ING036
Menu Item,MENU0074,Seasonal Smoothie - Regular,,,,0.525,litre,210.0,110.25,Recipe:ING004
Menu Item,MENU0074,Seasonal Smoothie - Regular,,,,2.52,kg,12.0,30.24,Recipe:ING022
Menu Item,MENU0074,Seasonal Smoothie - Regular,,,,21.0,pcs,1.1,23.1,Recipe:ING038
