outlet_code,outlet_name,market_area,item_number,item_name,super_category,category,total_qty,total_net_sale,avg_realized_unit_price,selling_days,sales_rank_in_outlet
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0056,Japanese Matcha Latte - Medium,Beverage,Tea,16,4649.24,290.4025,12,63.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0055,Japanese Matcha Latte - Regular,Beverage,Tea,18,4627.52,257.3296666666667,15,64.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0068,Choco Chip Shake - Regular,Beverage,Shake,16,4568.36,286.76,13,65.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0069,Choco Chip Shake - Medium,Beverage,Shake,14,4541.85,324.41785714285714,14,66.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0029,French Vanilla Latte - Large,Beverage,Signature Coffee,14,4516.66,321.8375,10,67.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0019,Sea Salt Mocha - Medium,Beverage,Signature Coffee,15,4487.01,298.06743589743587,13,68.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0039,Vietnamese Shakerato - Regular,Beverage,Cold Brew,18,4452.8,249.24374999999998,12,69.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0091,Pesto Sundried Tomato Pin Wheel,Food,Snacks,20,4398.46,220.27535714285713,14,70.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0036,Coffee Lemonade - Regular,Beverage,Cold Brew,19,4383.96,230.4723529411765,17,71.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0081,Pepper Chicken Sandwich,Food,Sandwiches,14,4317.0,307.9930769230769,13,72.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0071,Mixed Berry Shake - Regular,Beverage,Shake,14,4313.12,306.75863636363636,11,73.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0037,Coffee Lemonade - Medium,Beverage,Cold Brew,17,4273.02,251.6320512820513,13,74.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0054,Himalayan Green Tea,Beverage,Tea,20,4124.26,206.20045454545453,11,75.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0095,Almond Croissant,Food,Baked Goods,17,4078.47,239.7,13,76.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0088,Scallion Pepper Cream Cheese Bagel,Food,Breakfast,16,4076.04,255.67179487179484,13,77.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0110,Multigrain Walnut Tea Cake,Dessert,Baked Goods,18,3956.01,220.11285714285714,14,78.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0084,Chicken Pepperoni Avocado Toast,Food,Toasts,12,3917.1,327.1716666666667,8,79.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0057,Japanese Matcha Latte - Large,Beverage,Tea,12,3866.91,323.0068181818182,11,80.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0094,Butter Croissant,Food,Baked Goods,20,3856.0899999999997,192.7811764705882,17,81.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0090,Marinara Cheese Pin Wheels,Food,Snacks,18,3775.04,209.59512820512822,13,82.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0053,Masala Chai Latte - Large,Beverage,Tea,15,3651.3199999999997,242.0110606060606,11,83.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0038,Coffee Lemonade - Large,Beverage,Cold Brew,13,3640.06,280.35833333333335,12,84.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0104,Classic Chocolate Fudge Brownie,Dessert,Desserts,19,3617.74,190.88972222222222,12,85.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0100,Banana Walnut Tea Cake,Dessert,Baked Goods,18,3600.5,200.40141025641026,13,86.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0060,Lemon Iced Tea - Large,Beverage,Iced Tea,14,3493.51,249.10807692307694,13,87.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0034,Classic Cold Brew - Medium,Beverage,Cold Brew,14,3406.62,244.5459090909091,11,88.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0108,Apple Pie,Dessert,Desserts,13,3406.5,261.62,11,89.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0063,Hibiscus Lime Iced Tea - Large,Beverage,Iced Tea,12,3260.06,270.7435,10,90.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0107,Jaggery Parmesan Cookie,Dessert,Desserts,19,3182.9700000000003,166.59678571428572,14,91.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0026,Caramel Macchiato - Large,Beverage,Signature Coffee,10,3177.1,317.3330952380952,7,92.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0101,Lemon Raspberry Tea Cake,Dessert,Baked Goods,14,2977.16,212.79,12,93.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0089,Masala Egg Bun,Food,Breakfast,13,2869.42,220.8790909090909,11,94.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0093,Turnover with Brioche Dough Veg,Food,Snacks,12,2743.56,229.85533333333333,10,95.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0074,Seasonal Smoothie - Regular,Beverage,Smoothie,9,2655.28,295.7704761904762,7,96.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0070,Choco Chip Shake - Large,Beverage,Shake,7,2492.02,356.0028571428571,7,97.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0035,Classic Cold Brew - Large,Beverage,Cold Brew,9,2409.06,269.6457142857143,7,98.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0073,Mixed Berry Shake - Large,Beverage,Shake,5,1898.18,379.636,5,99.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0085,Hummus and Pita Platter,Food,Platter,6,1841.25,306.875,6,100.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0020,Sea Salt Mocha - Large,Beverage,Signature Coffee,5,1627.68,325.536,5,101.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0066,Hot Chocolate - Large,Beverage,Kids Beverage,6,1578.91,263.1516666666667,6,102.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0087,Cream Cheese Bagel,Food,Breakfast,6,1481.3,246.88333333333333,6,103.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0076,Seasonal Smoothie - Large,Beverage,Smoothie,4,1453.17,363.2925,4,104.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0064,Hot Chocolate - Regular,Beverage,Kids Beverage,6,1308.17,218.02833333333334,6,105.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0002,Espresso Shot - Doppio,Beverage,Espresso,7,1240.02,177.026,5,106.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0065,Hot Chocolate - Medium,Beverage,Kids Beverage,5,1202.4,240.765,4,107.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0001,Espresso Shot - Solo,Beverage,Espresso,6,848.0,141.33333333333334,6,108.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0083,Chilli Cheese Garlic Toast,Food,Toasts,3,700.0799999999999,233.35999999999999,3,109.0
OUT002,ABNAH Cafe Hauz Khas,Hauz Khas,MENU0067,Babyccino - Regular,Beverage,Kids Beverage,4,639.4000000000001,159.68833333333336,3,110.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0016,Mocha - Medium,Beverage,Coffee Classics,59,15615.06,265.35989743589744,26,1.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0006,Latte - Regular,Beverage,Coffee Classics,62,13704.85,220.80663690476192,28,2.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0030,Vegan Iced Latte - Regular,Beverage,Signature Coffee,47,13216.29,281.51660869565217,23,3.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0012,Flat White - Regular,Beverage,Coffee Classics,57,13130.74,230.0348866666667,25,4.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0007,Latte - Medium,Beverage,Coffee Classics,51,12577.619999999999,245.6594202898551,23,5.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0049,Caramel Cold Coffee - Medium,Beverage,Cold Coffee,39,12204.99,314.27590909090907,22,6.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0013,Flat White - Medium,Beverage,Coffee Classics,47,12014.97,255.2266304347826,23,7.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0009,Cappuccino - Regular,Beverage,Coffee Classics,52,11454.21,219.60761363636365,22,8.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0046,Mocha Cold Coffee - Medium,Beverage,Cold Coffee,36,11239.21,311.2910869565217,23,9.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0042,Classic Cold Coffee - Regular,Beverage,Cold Coffee,45,11211.24,250.25182539682538,21,10.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0028,French Vanilla Latte - Medium,Beverage,Signature Coffee,37,10613.31,287.1388888888889,21,11.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0031,Vegan Iced Latte - Medium,Beverage,Signature Coffee,34,10290.8,303.2949649122807,19,12.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0109,Basque Cheesecake,Dessert,Desserts,34,10252.42,302.13658730158727,21,13.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0010,Cappuccino - Medium,Beverage,Coffee Classics,42,10243.42,244.43899305555556,24,14.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0011,Cappuccino - Large,Beverage,Coffee Classics,37,9975.36,269.84395,20,15.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0004,Americano - Medium,Beverage,Coffee Classics,48,9935.81,206.91791304347825,23,16.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0043,Classic Cold Coffee - Medium,Beverage,Cold Coffee,35,9933.29,284.47123188405794,23,17.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0019,Sea Salt Mocha - Medium,Beverage,Signature Coffee,33,9873.41,299.52548245614037,19,18.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0025,Caramel Macchiato - Medium,Beverage,Signature Coffee,34,9868.59,289.8127272727273,22,19.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0032,Vegan Iced Latte - Large,Beverage,Signature Coffee,30,9822.81,328.2648245614035,19,20.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0044,Classic Cold Coffee - Large,Beverage,Cold Coffee,30,9645.039999999999,321.43475,20,21.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0008,Latte - Large,Beverage,Coffee Classics,35,9399.04,269.216875,24,22.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0102,Double Chocolate Truffle Cake,Dessert,Desserts,32,9327.82,291.44891666666666,20,23.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0021,Orange Zest Mocha - Regular,Beverage,Signature Coffee,35,9164.63,262.5265909090909,22,24.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0048,Caramel Cold Coffee - Regular,Beverage,Cold Coffee,33,9140.09,277.09045833333334,20,25.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0023,Orange Zest Mocha - Large,Beverage,Signature Coffee,28,9033.76,322.89513157894737,19,26.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0017,Mocha - Large,Beverage,Coffee Classics,31,8940.7,287.6358771929825,19,27.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0015,Mocha - Regular,Beverage,Coffee Classics,36,8624.81,241.99458333333334,18,28.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0072,Mixed Berry Shake - Medium,Beverage,Shake,25,8524.87,341.44138888888887,18,29.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0027,French Vanilla Latte - Regular,Beverage,Signature Coffee,33,8523.89,258.9192857142857,21,30.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0022,Orange Zest Mocha - Medium,Beverage,Signature Coffee,29,8501.11,293.20903508771926,19,31.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0069,Choco Chip Shake - Medium,Beverage,Shake,26,8395.31,324.38854166666664,16,32.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0078,Shredded Chicken Wrap,Food,Wraps,29,8321.63,286.69758333333334,20,33.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0003,Americano - Regular,Beverage,Coffee Classics,46,8287.85,180.81072463768115,23,34.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0020,Sea Salt Mocha - Large,Beverage,Signature Coffee,24,7884.13,328.46799999999996,20,35.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0005,Americano - Large,Beverage,Coffee Classics,33,7617.67,230.86824074074073,18,36.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0077,Spicy Paneer Wrap,Food,Wraps,28,7527.6,268.91033333333337,20,37.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0014,Flat White - Large,Beverage,Coffee Classics,27,7511.11,278.5156862745098,17,38.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0026,Caramel Macchiato - Large,Beverage,Signature Coffee,23,7309.81,316.73,19,39.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0024,Caramel Macchiato - Regular,Beverage,Signature Coffee,27,6963.71,257.8589814814815,18,40.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0081,Pepper Chicken Sandwich,Food,Sandwiches,22,6780.15,309.00970588235293,17,41.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0045,Mocha Cold Coffee - Regular,Beverage,Cold Coffee,24,6666.56,278.9642222222222,15,42.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0108,Apple Pie,Dessert,Desserts,25,6659.0,266.5590833333333,20,43.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0082,Tandoori Chicken Sandwich,Food,Sandwiches,21,6559.19,311.768125,16,44.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0018,Sea Salt Mocha - Regular,Beverage,Signature Coffee,24,6433.4800000000005,268.9585416666667,16,45.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0098,Sriracha Chicken Croissant,Food,Baked Goods,24,6430.86,268.7611764705882,17,46.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0033,Classic Cold Brew - Regular,Beverage,Cold Brew,29,6372.85,219.24798245614036,19,47.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0101,Lemon Raspberry Tea Cake,Dessert,Baked Goods,30,6290.82,209.45176470588234,17,48.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0058,Lemon Iced Tea - Regular,Beverage,Iced Tea,31,6272.68,202.44370588235296,17,49.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0080,Pesto Veg Sandwich,Food,Sandwiches,23,6256.85,273.16686274509806,17,50.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0100,Banana Walnut Tea Cake,Dessert,Baked Goods,31,6233.5,200.90978260869565,23,51.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0097,Mushroom Cheese Croissant,Food,Baked Goods,25,6174.46,248.51416666666665,14,52.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0029,French Vanilla Latte - Large,Beverage,Signature Coffee,19,6044.51,318.81233333333336,15,53.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0040,Vietnamese Shakerato - Medium,Beverage,Cold Brew,22,6004.07,274.32984375,16,54.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0104,Classic Chocolate Fudge Brownie,Dessert,Desserts,31,5867.67,188.97845833333332,20,55.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0056,Japanese Matcha Latte - Medium,Beverage,Tea,20,5750.15,287.9394117647059,17,56.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0095,Almond Croissant,Food,Baked Goods,24,5719.53,239.18052631578948,19,57.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0050,Caramel Cold Coffee - Large,Beverage,Cold Coffee,16,5652.49,353.17785714285714,14,58.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0094,Butter Croissant,Food,Baked Goods,29,5586.35,193.4638888888889,21,59.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0079,Smoked Chipotle Paneer Sandwich,Food,Sandwiches,19,5497.38,289.5815625,16,60.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0052,Masala Chai Latte - Medium,Beverage,Tea,25,5372.55,215.25166666666667,15,61.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0110,Multigrain Walnut Tea Cake,Dessert,Baked Goods,24,5322.17,221.55303921568628,17,62.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0039,Vietnamese Shakerato - Regular,Beverage,Cold Brew,21,5273.03,251.30823529411762,17,63.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0103,Banoffee Pie,Dessert,Desserts,19,5262.06,276.64577777777777,15,64.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0106,Death by Chocolate Cookie,Dessert,Desserts,28,5176.41,184.75225,20,65.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0070,Choco Chip Shake - Large,Beverage,Shake,14,5083.96,362.116,10,66.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0055,Japanese Matcha Latte - Regular,Beverage,Tea,19,4926.21,258.9313333333333,15,67.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0075,Seasonal Smoothie - Medium,Beverage,Smoothie,15,4926.18,328.447,10,68.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0036,Coffee Lemonade - Regular,Beverage,Cold Brew,21,4831.28,230.9284375,16,69.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0047,Mocha Cold Coffee - Large,Beverage,Cold Coffee,14,4829.8099999999995,343.77230769230766,13,70.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0051,Masala Chai Latte - Regular,Beverage,Tea,25,4791.96,191.96947368421053,19,71.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0086,Breakfast Pancakes,Food,Breakfast,17,4776.32,279.98924242424243,11,72.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0034,Classic Cold Brew - Medium,Beverage,Cold Brew,19,4677.78,245.72321428571428,14,73.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0071,Mixed Berry Shake - Regular,Beverage,Shake,15,4630.04,308.46999999999997,14,74.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0096,Chocolate Croissant,Food,Baked Goods,20,4617.63,230.3287777777778,15,75.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0073,Mixed Berry Shake - Large,Beverage,Shake,12,4522.79,377.68227272727273,11,76.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0074,Seasonal Smoothie - Regular,Beverage,Smoothie,15,4513.18,300.8075,14,77.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0057,Japanese Matcha Latte - Large,Beverage,Tea,14,4440.65,318.0683333333333,9,78.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0076,Seasonal Smoothie - Large,Beverage,Smoothie,12,4412.64,367.1190909090909,11,79.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0035,Classic Cold Brew - Large,Beverage,Cold Brew,16,4365.09,272.10607142857145,14,80.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0099,Cinnamon Roll with Cream Cheese,Dessert,Baked Goods,20,4291.2,214.77647058823527,17,81.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0107,Jaggery Parmesan Cookie,Dessert,Desserts,25,4189.78,167.4927380952381,14,82.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0053,Masala Chai Latte - Large,Beverage,Tea,17,4063.08,238.4146153846154,13,83.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0059,Lemon Iced Tea - Medium,Beverage,Iced Tea,18,4028.89,223.97038461538463,13,84.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0089,Masala Egg Bun,Food,Breakfast,18,4003.38,221.73083333333335,16,85.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0062,Hibiscus Lime Iced Tea - Medium,Beverage,Iced Tea,16,3953.73,246.55821428571429,14,86.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0038,Coffee Lemonade - Large,Beverage,Cold Brew,14,3881.37,278.0208333333333,12,87.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0041,Vietnamese Shakerato - Large,Beverage,Cold Brew,12,3607.02,299.086,10,88.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0105,Soft-Centred Caramel Cookie,Dessert,Desserts,20,3504.31,175.76966666666667,15,89.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0068,Choco Chip Shake - Regular,Beverage,Shake,12,3483.41,289.190625,8,90.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0088,Scallion Pepper Cream Cheese Bagel,Food,Breakfast,13,3350.1600000000003,259.14116666666666,10,91.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0060,Lemon Iced Tea - Large,Beverage,Iced Tea,12,2980.06,247.85500000000002,10,92.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0087,Cream Cheese Bagel,Food,Breakfast,12,2937.05,244.10000000000002,9,93.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0084,Chicken Pepperoni Avocado Toast,Food,Toasts,9,2931.4,325.7111111111111,9,94.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0037,Coffee Lemonade - Medium,Beverage,Cold Brew,11,2766.66,252.06,8,95.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0092,Turnover with Brioche Dough Chicken,Food,Snacks,11,2764.89,252.2025,8,96.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0091,Pesto Sundried Tomato Pin Wheel,Food,Snacks,12,2601.97,217.20149999999998,10,97.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0063,Hibiscus Lime Iced Tea - Large,Beverage,Iced Tea,9,2431.44,270.16,9,98.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0093,Turnover with Brioche Dough Veg,Food,Snacks,9,2127.34,236.01,8,99.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0090,Marinara Cheese Pin Wheels,Food,Snacks,10,2107.33,210.698125,8,100.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0054,Himalayan Green Tea,Beverage,Tea,10,2051.96,205.196,10,101.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0065,Hot Chocolate - Medium,Beverage,Kids Beverage,7,1652.6399999999999,236.09142857142857,7,102.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0061,Hibiscus Lime Iced Tea - Regular,Beverage,Iced Tea,7,1538.08,220.54333333333332,6,103.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0083,Chilli Cheese Garlic Toast,Food,Toasts,5,1161.63,231.59375,4,104.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0067,Babyccino - Regular,Beverage,Kids Beverage,7,1146.56,163.635,6,105.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0085,Hummus and Pita Platter,Food,Platter,3,900.2,300.06666666666666,3,106.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0002,Espresso Shot - Doppio,Beverage,Espresso,4,723.73,180.9325,4,107.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0064,Hot Chocolate - Regular,Beverage,Kids Beverage,3,625.26,208.42,3,108.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0066,Hot Chocolate - Large,Beverage,Kids Beverage,2,526.05,263.025,2,109.0
OUT003,ABNAH Cafe Saket Premium,Saket,MENU0001,Espresso Shot - Solo,Beverage,Espresso,1,138.72,138.72,1,110.0
