Deployment,Store Name,Vendor Name,PO Number,PR Number,PR Deployment,PO Date,Expected Delivery,PO Close Date/Partial Recieve Date,PO Status,Item Code,Item Name,Item Brand,Category Name,Super Category Name,Comment,Total Processed Qty,Remaining Balance Qty,Quantity,Unit,Unit Price,Subtotal,Item Wise Discount Amount,Bill Wise Discount Amount,New Subtotal,Tax,Total Item Cost,
ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260113-OUT003-0015,,,2026-01-13,2026-01-15,2026-01-16,Closed,ING026,Banana,,Produce,Raw Material,,48.6,0.0,48.6,kg,73.22,3558.49,0,0,3558.49,177.92,3736.41,
ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260113-OUT003-0015,,,2026-01-13,2026-01-15,2026-01-16,Closed,ING029,Onion,,Produce,Raw Material,,79.47,0.0,79.47,kg,42.33,3363.97,0,0,3363.97,168.2,3532.17,
ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260113-OUT003-0015,,,2026-01-13,2026-01-15,2026-01-16,Partially Received,ING031,Tomato,,Produce,Raw Material,,34.26,20.1,54.36,kg,52.13,2833.79,0,0,2833.79,141.69,2975.48,
ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260113-OUT003-0015,,,2026-01-13,2026-01-14,2026-01-15,Closed,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,,14.65,0.0,14.65,kg,344.09,5040.92,0,0,5040.92,907.36,5948.28,
ABNAH Cafe Connaught Place,Main Store,NorthStar Poultry,PO-20260116-OUT001-0016,,,2026-01-16,2026-01-17,2026-01-18,Closed,ING007,Chicken,,Protein,Raw Material,,57.07,0.0,57.07,kg,322.18,18386.81,0,0,18386.81,919.34,19306.15,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260116-OUT001-0016,,,2026-01-16,2026-01-17,2026-01-17,Closed,ING011,Tortilla,,Bakery,Raw Material,,210.0,0.0,210.0,pcs,14.99,3147.9,0,0,3147.9,157.4,3305.3,
ABNAH Cafe Connaught Place,Main Store,ChocoCraft Ingredients,PO-20260116-OUT001-0016,,,2026-01-16,2026-01-17,2026-01-18,Closed,ING013,Brownie Base,,Dessert Inputs,Raw Material,,245.0,0.0,245.0,pcs,33.53,8214.85,0,0,8214.85,1478.67,9693.52,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260116-OUT001-0016,,,2026-01-16,2026-01-19,2026-01-19,Closed,ING014,Cake Base,,Dessert Inputs,Raw Material,,175.0,0.0,175.0,pcs,46.1,8067.5,0,0,8067.5,1452.15,9519.65,
ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260116-OUT001-0016,,,2026-01-16,2026-01-17,2026-01-18,Partially Received,ING030,Capsicum,,Produce,Raw Material,,31.71,8.9,40.61,kg,85.17,3458.75,0,0,3458.75,172.94,3631.69,
ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260116-OUT001-0016,,,2026-01-16,2026-01-18,2026-01-19,Partially Received,ING031,Tomato,,Produce,Raw Material,,37.63,18.48,56.11,kg,54.56,3061.36,0,0,3061.36,153.07,3214.43,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260116-OUT002-0017,,,2026-01-16,2026-01-19,,Cancelled,ING005,Paneer,,Dairy,Raw Material,,0.0,0.0,44.8,kg,347.41,15563.97,0,0,15563.97,778.2,16342.17,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260116-OUT002-0017,,,2026-01-16,2026-01-18,2026-01-17,Closed,ING009,Bread,,Bakery,Raw Material,,450.0,0.0,450.0,pcs,11.56,5202.0,0,0,5202.0,260.1,5462.1,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260116-OUT002-0017,,,2026-01-16,2026-01-19,2026-01-19,Closed,ING012,Croissant Base,,Bakery,Raw Material,,185.0,0.0,185.0,pcs,40.45,7483.25,0,0,7483.25,374.16,7857.41,
ABNAH Cafe Hauz Khas,Main Store,TeaLeaf Traders NCR,PO-20260116-OUT002-0017,,,2026-01-16,2026-01-19,2026-01-19,Closed,ING021,Matcha Powder,,Tea Inputs,Raw Material,,7.94,0.0,7.94,kg,2088.93,16586.1,0,0,16586.1,2985.5,19571.6,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260116-OUT002-0017,,,2026-01-16,2026-01-19,2026-01-20,Closed,ING036,Cold Cup,,Packaging,Consumable,,1605.0,0.0,1605.0,pcs,3.32,5328.6,0,0,5328.6,959.15,6287.75,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260116-OUT002-0017,,,2026-01-16,2026-01-17,,Pending,ING041,Dessert Box,,Packaging,Consumable,,0.0,605.0,605.0,pcs,5.19,3139.95,0,0,3139.95,565.19,3705.14,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260116-OUT002-0017,,,2026-01-16,2026-01-18,2026-01-18,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,530.0,0.0,530.0,pcs,5.92,3137.6,0,0,3137.6,564.77,3702.37,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260116-OUT003-0018,,,2026-01-16,2026-01-18,2026-01-18,Closed,ING004,Cream,,Dairy,Raw Material,,32.84,0.0,32.84,litre,221.03,7258.63,0,0,7258.63,362.93,7621.56,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260116-OUT003-0018,,,2026-01-16,2026-01-19,2026-01-19,Closed,ING011,Tortilla,,Bakery,Raw Material,,360.0,0.0,360.0,pcs,14.44,5198.4,0,0,5198.4,259.92,5458.32,
ABNAH Cafe Saket Premium,Main Store,ChocoCraft Ingredients,PO-20260116-OUT003-0018,,,2026-01-16,2026-01-18,2026-01-18,Closed,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,34.98,0.0,34.98,litre,256.62,8976.57,0,0,8976.57,1615.78,10592.35,
ABNAH Cafe Saket Premium,Main Store,TeaLeaf Traders NCR,PO-20260116-OUT003-0018,,,2026-01-16,2026-01-17,2026-01-16,Closed,ING020,Tea Leaves,,Tea Inputs,Raw Material,,23.61,0.0,23.61,kg,615.19,14524.64,0,0,14524.64,726.23,15250.87,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260116-OUT003-0018,,,2026-01-16,2026-01-17,2026-01-17,Closed,ING027,Butter,,Dairy,Raw Material,,29.09,0.0,29.09,kg,541.99,15766.49,0,0,15766.49,1891.98,17658.47,
ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260116-OUT003-0018,,,2026-01-16,2026-01-18,,Cancelled,ING031,Tomato,,Produce,Raw Material,,0.0,0.0,53.69,kg,54.08,2903.56,0,0,2903.56,145.18,3048.74,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260116-OUT003-0018,,,2026-01-16,2026-01-19,2026-01-20,Closed,ING036,Cold Cup,,Packaging,Consumable,,1810.0,0.0,1810.0,pcs,3.35,6063.5,0,0,6063.5,1091.43,7154.93,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260119-OUT001-0019,,,2026-01-19,2026-01-20,2026-01-20,Closed,ING003,Oat Milk,,Dairy Alternative,Raw Material,,20.19,0.0,20.19,litre,181.35,3661.46,0,0,3661.46,183.07,3844.53,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260119-OUT001-0019,,,2026-01-19,2026-01-21,2026-01-21,Closed,ING005,Paneer,,Dairy,Raw Material,,22.14,0.0,22.14,kg,369.94,8190.47,0,0,8190.47,409.52,8599.99,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260119-OUT001-0019,,,2026-01-19,2026-01-22,2026-01-22,Closed,ING010,Bagel,,Bakery,Raw Material,,160.0,0.0,160.0,pcs,28.35,4536.0,0,0,4536.0,226.8,4762.8,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260119-OUT001-0019,,,2026-01-19,2026-01-21,2026-01-22,Partially Received,ING014,Cake Base,,Dessert Inputs,Raw Material,,51.04,43.96,95.0,pcs,48.04,4563.8,0,0,4563.8,821.48,5385.28,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260119-OUT001-0019,,,2026-01-19,2026-01-21,2026-01-20,Closed,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,140.0,0.0,140.0,pcs,72.11,10095.4,0,0,10095.4,1817.17,11912.57,
ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260119-OUT001-0019,,,2026-01-19,2026-01-20,2026-01-21,Partially Received,ING029,Onion,,Produce,Raw Material,,21.03,15.74,36.77,kg,43.36,1594.35,0,0,1594.35,79.72,1674.07,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260119-OUT001-0019,,,2026-01-19,2026-01-20,2026-01-19,Closed,ING036,Cold Cup,,Packaging,Consumable,,1850.0,0.0,1850.0,pcs,3.08,5698.0,0,0,5698.0,1025.64,6723.64,
ABNAH Cafe Hauz Khas,Main Store,BeanCraft Roasters Delhi,PO-20260119-OUT002-0020,,,2026-01-19,2026-01-21,2026-01-21,Closed,ING001,Coffee Beans,,Coffee Inputs,Raw Material,,11.03,0.0,11.03,kg,992.45,10946.72,0,0,10946.72,547.34,11494.06,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260119-OUT002-0020,,,2026-01-19,2026-01-22,2026-01-24,Closed,ING005,Paneer,,Dairy,Raw Material,,40.35,0.0,40.35,kg,350.84,14156.39,0,0,14156.39,707.82,14864.21,
ABNAH Cafe Hauz Khas,Main Store,NorthStar Poultry,PO-20260119-OUT002-0020,,,2026-01-19,2026-01-20,,Pending,ING007,Chicken,,Protein,Raw Material,,0.0,37.83,37.83,kg,326.4,12347.71,0,0,12347.71,617.39,12965.1,
ABNAH Cafe Hauz Khas,Main Store,NorthStar Poultry,PO-20260119-OUT002-0020,,,2026-01-19,2026-01-22,2026-01-23,Closed,ING008,Egg,,Protein,Raw Material,,385.0,0.0,385.0,pcs,7.1,2733.5,0,0,2733.5,136.68,2870.18,
ABNAH Cafe Hauz Khas,Main Store,SweetBase Foods,PO-20260119-OUT002-0020,,,2026-01-19,2026-01-21,2026-01-22,Closed,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,,41.45,0.0,41.45,litre,89.48,3708.95,0,0,3708.95,667.61,4376.56,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260119-OUT002-0020,,,2026-01-19,2026-01-22,2026-01-21,Closed,ING037,Hot Cup,,Packaging,Consumable,,1660.0,0.0,1660.0,pcs,2.93,4863.8,0,0,4863.8,875.48,5739.28,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260119-OUT002-0020,,,2026-01-19,2026-01-22,2026-01-21,Closed,ING040,Napkin,,Packaging,Consumable,,1340.0,0.0,1340.0,pcs,0.32,428.8,0,0,428.8,77.18,505.98,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260119-OUT003-0021,,,2026-01-19,2026-01-21,2026-01-23,Closed,ING006,Cheese,,Dairy,Raw Material,,26.06,0.0,26.06,kg,491.77,12815.53,0,0,12815.53,640.78,13456.31,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260119-OUT003-0021,,,2026-01-19,2026-01-20,2026-01-21,Closed,ING014,Cake Base,,Dessert Inputs,Raw Material,,135.0,0.0,135.0,pcs,45.74,6174.9,0,0,6174.9,1111.48,7286.38,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260119-OUT003-0021,,,2026-01-19,2026-01-21,2026-01-21,Closed,ING027,Butter,,Dairy,Raw Material,,29.18,0.0,29.18,kg,515.98,15056.3,0,0,15056.3,1806.76,16863.06,
ABNAH Cafe Saket Premium,Main Store,GreenLeaf Produce Delhi,PO-20260119-OUT003-0021,,,2026-01-19,2026-01-22,2026-01-23,Closed,ING031,Tomato,,Produce,Raw Material,,77.19,0.0,77.19,kg,56.66,4373.59,0,0,4373.59,218.68,4592.27,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260119-OUT003-0021,,,2026-01-19,2026-01-21,2026-01-21,Partially Received,ING036,Cold Cup,,Packaging,Consumable,,995.67,434.33,1430.0,pcs,3.33,4761.9,0,0,4761.9,857.14,5619.04,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260119-OUT003-0021,,,2026-01-19,2026-01-22,2026-01-23,Partially Received,ING037,Hot Cup,,Packaging,Consumable,,835.26,959.74,1795.0,pcs,2.97,5331.15,0,0,5331.15,959.61,6290.76,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260119-OUT003-0021,,,2026-01-19,2026-01-21,2026-01-22,Partially Received,ING038,Lid,,Packaging,Consumable,,808.58,261.42,1070.0,pcs,1.07,1144.9,0,0,1144.9,206.08,1350.98,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260119-OUT003-0021,,,2026-01-19,2026-01-22,2026-01-21,Closed,ING041,Dessert Box,,Packaging,Consumable,,500.0,0.0,500.0,pcs,4.96,2480.0,0,0,2480.0,446.4,2926.4,
ABNAH Cafe Connaught Place,Main Store,NorthStar Poultry,PO-20260122-OUT001-0022,,,2026-01-22,2026-01-24,2026-01-26,Partially Received,ING007,Chicken,,Protein,Raw Material,,29.53,27.7,57.23,kg,320.15,18322.18,0,0,18322.18,916.11,19238.29,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260122-OUT001-0022,,,2026-01-22,2026-01-25,2026-01-24,Partially Received,ING010,Bagel,,Bakery,Raw Material,,171.55,58.45,230.0,pcs,27.43,6308.9,0,0,6308.9,315.44,6624.34,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260122-OUT001-0022,,,2026-01-22,2026-01-23,,Pending,ING012,Croissant Base,,Bakery,Raw Material,,0.0,270.0,270.0,pcs,40.61,10964.7,0,0,10964.7,548.24,11512.94,
ABNAH Cafe Connaught Place,Main Store,SweetBase Foods,PO-20260122-OUT001-0022,,,2026-01-22,2026-01-25,2026-01-25,Closed,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,,18.95,0.0,18.95,litre,400.95,7598.0,0,0,7598.0,1367.64,8965.64,
ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260122-OUT001-0022,,,2026-01-22,2026-01-25,2026-01-26,Closed,ING029,Onion,,Produce,Raw Material,,61.78,0.0,61.78,kg,41.32,2552.75,0,0,2552.75,127.64,2680.39,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260122-OUT001-0022,,,2026-01-22,2026-01-23,2026-01-24,Closed,ING040,Napkin,,Packaging,Consumable,,2865.0,0.0,2865.0,pcs,0.33,945.45,0,0,945.45,170.18,1115.63,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260122-OUT001-0022,,,2026-01-22,2026-01-25,2026-01-26,Closed,ING041,Dessert Box,,Packaging,Consumable,,715.0,0.0,715.0,pcs,5.26,3760.9,0,0,3760.9,676.96,4437.86,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260122-OUT002-0023,,,2026-01-22,2026-01-23,,Pending,ING006,Cheese,,Dairy,Raw Material,,0.0,23.57,23.57,kg,469.21,11059.28,0,0,11059.28,552.96,11612.24,
ABNAH Cafe Hauz Khas,Main Store,NorthStar Poultry,PO-20260122-OUT002-0023,,,2026-01-22,2026-01-23,2026-01-24,Closed,ING007,Chicken,,Protein,Raw Material,,62.59,0.0,62.59,kg,329.81,20642.81,0,0,20642.81,1032.14,21674.95,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260122-OUT002-0023,,,2026-01-22,2026-01-25,2026-01-26,Closed,ING011,Tortilla,,Bakery,Raw Material,,365.0,0.0,365.0,pcs,15.08,5504.2,0,0,5504.2,275.21,5779.41,
ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260122-OUT002-0023,,,2026-01-22,2026-01-25,2026-01-26,Closed,ING023,Lemon,,Produce,Raw Material,,27.29,0.0,27.29,kg,105.67,2883.73,0,0,2883.73,144.19,3027.92,
ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260122-OUT002-0023,,,2026-01-22,2026-01-24,2026-01-27,Closed,ING026,Banana,,Produce,Raw Material,,74.57,0.0,74.57,kg,70.34,5245.25,0,0,5245.25,262.26,5507.51,
ABNAH Cafe Hauz Khas,Main Store,GreenLeaf Produce Delhi,PO-20260122-OUT002-0023,,,2026-01-22,2026-01-25,2026-01-27,Closed,ING030,Capsicum,,Produce,Raw Material,,44.09,0.0,44.09,kg,80.96,3569.53,0,0,3569.53,178.48,3748.01,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260122-OUT002-0023,,,2026-01-22,2026-01-24,2026-01-23,Closed,ING037,Hot Cup,,Packaging,Consumable,,2090.0,0.0,2090.0,pcs,2.75,5747.5,0,0,5747.5,1034.55,6782.05,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260122-OUT002-0023,,,2026-01-22,2026-01-24,2026-01-24,Closed,ING041,Dessert Box,,Packaging,Consumable,,555.0,0.0,555.0,pcs,5.07,2813.85,0,0,2813.85,506.49,3320.34,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260122-OUT003-0024,,,2026-01-22,2026-01-25,2026-01-26,Closed,ING012,Croissant Base,,Bakery,Raw Material,,240.0,0.0,240.0,pcs,44.02,10564.8,0,0,10564.8,528.24,11093.04,
ABNAH Cafe Saket Premium,Main Store,Delhi Bakery Supply Co,PO-20260122-OUT003-0024,,,2026-01-22,2026-01-25,2026-01-25,Closed,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,,100.0,0.0,100.0,pcs,75.85,7585.0,0,0,7585.0,1365.3,8950.3,
ABNAH Cafe Saket Premium,Main Store,SpiceRoot Foods,PO-20260122-OUT003-0024,,,2026-01-22,2026-01-25,2026-01-27,Partially Received,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,,16.42,11.86,28.28,kg,338.69,9578.15,0,0,9578.15,1724.07,11302.22,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260122-OUT003-0024,,,2026-01-22,2026-01-24,2026-01-25,Closed,ING037,Hot Cup,,Packaging,Consumable,,1555.0,0.0,1555.0,pcs,2.86,4447.3,0,0,4447.3,800.51,5247.81,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260122-OUT003-0024,,,2026-01-22,2026-01-23,2026-01-23,Closed,ING040,Napkin,,Packaging,Consumable,,2960.0,0.0,2960.0,pcs,0.33,976.8,0,0,976.8,175.82,1152.62,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260122-OUT003-0024,,,2026-01-22,2026-01-25,2026-01-24,Partially Received,ING041,Dessert Box,,Packaging,Consumable,,541.07,173.93,715.0,pcs,5.21,3725.15,0,0,3725.15,670.53,4395.68,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260122-OUT003-0024,,,2026-01-22,2026-01-23,2026-01-22,Closed,ING042,Sandwich Box,,Packaging,Consumable,,330.0,0.0,330.0,pcs,6.37,2102.1,0,0,2102.1,378.38,2480.48,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260125-OUT001-0025,,,2026-01-25,2026-01-27,2026-01-29,Partially Received,ING002,Milk,,Dairy,Raw Material,,60.76,23.69,84.45,litre,74.2,6266.19,0,0,6266.19,313.31,6579.5,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260125-OUT001-0025,,,2026-01-25,2026-01-27,2026-01-29,Closed,ING003,Oat Milk,,Dairy Alternative,Raw Material,,24.33,0.0,24.33,litre,187.1,4552.14,0,0,4552.14,227.61,4779.75,
ABNAH Cafe Connaught Place,Main Store,NorthStar Poultry,PO-20260125-OUT001-0025,,,2026-01-25,2026-01-28,2026-01-30,Closed,ING007,Chicken,,Protein,Raw Material,,50.77,0.0,50.77,kg,341.98,17362.32,0,0,17362.32,868.12,18230.44,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260125-OUT001-0025,,,2026-01-25,2026-01-28,2026-01-28,Closed,ING010,Bagel,,Bakery,Raw Material,,135.0,0.0,135.0,pcs,29.09,3927.15,0,0,3927.15,196.36,4123.51,
ABNAH Cafe Connaught Place,Main Store,TeaLeaf Traders NCR,PO-20260125-OUT001-0025,,,2026-01-25,2026-01-26,2026-01-25,Closed,ING021,Matcha Powder,,Tea Inputs,Raw Material,,7.3,0.0,7.3,kg,2158.58,15757.63,0,0,15757.63,2836.37,18594.0,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260125-OUT001-0025,,,2026-01-25,2026-01-26,2026-01-26,Partially Received,ING036,Cold Cup,,Packaging,Consumable,,834.03,265.97,1100.0,pcs,3.27,3597.0,0,0,3597.0,647.46,4244.46,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260125-OUT001-0025,,,2026-01-25,2026-01-27,2026-01-26,Closed,ING041,Dessert Box,,Packaging,Consumable,,610.0,0.0,610.0,pcs,5.16,3147.6,0,0,3147.6,566.57,3714.17,
ABNAH Cafe Connaught Place,Main Store,PackPro Disposables,PO-20260125-OUT001-0025,,,2026-01-25,2026-01-26,2026-01-25,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,625.0,0.0,625.0,pcs,5.95,3718.75,0,0,3718.75,669.38,4388.13,
ABNAH Cafe Hauz Khas,Main Store,FreshDairy Foods NCR,PO-20260125-OUT002-0026,,,2026-01-25,2026-01-26,,Pending,ING005,Paneer,,Dairy,Raw Material,,0.0,46.56,46.56,kg,379.55,17671.85,0,0,17671.85,883.59,18555.44,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260125-OUT002-0026,,,2026-01-25,2026-01-28,2026-01-29,Closed,ING009,Bread,,Bakery,Raw Material,,630.0,0.0,630.0,pcs,12.04,7585.2,0,0,7585.2,379.26,7964.46,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260125-OUT002-0026,,,2026-01-25,2026-01-26,2026-01-25,Closed,ING010,Bagel,,Bakery,Raw Material,,240.0,0.0,240.0,pcs,28.07,6736.8,0,0,6736.8,336.84,7073.64,
ABNAH Cafe Hauz Khas,Main Store,Delhi Bakery Supply Co,PO-20260125-OUT002-0026,,,2026-01-25,2026-01-27,2026-01-27,Closed,ING011,Tortilla,,Bakery,Raw Material,,350.0,0.0,350.0,pcs,15.44,5404.0,0,0,5404.0,270.2,5674.2,
ABNAH Cafe Hauz Khas,Main Store,ChocoCraft Ingredients,PO-20260125-OUT002-0026,,,2026-01-25,2026-01-27,2026-01-28,Partially Received,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,,17.62,18.25,35.87,litre,253.2,9082.28,0,0,9082.28,1634.81,10717.09,
ABNAH Cafe Hauz Khas,Main Store,SpiceRoot Foods,PO-20260125-OUT002-0026,,,2026-01-25,2026-01-26,2026-01-27,Closed,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,,34.72,0.0,34.72,kg,270.27,9383.77,0,0,9383.77,1689.08,11072.85,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260125-OUT002-0026,,,2026-01-25,2026-01-28,2026-01-27,Closed,ING042,Sandwich Box,,Packaging,Consumable,,680.0,0.0,680.0,pcs,6.85,4658.0,0,0,4658.0,838.44,5496.44,
ABNAH Cafe Hauz Khas,Main Store,PackPro Disposables,PO-20260125-OUT002-0026,,,2026-01-25,2026-01-27,2026-01-26,Closed,ING043,Wrap Packaging,,Packaging,Consumable,,390.0,0.0,390.0,pcs,5.96,2324.4,0,0,2324.4,418.39,2742.79,
ABNAH Cafe Saket Premium,Main Store,FreshDairy Foods NCR,PO-20260125-OUT003-0027,,,2026-01-25,2026-01-26,2026-01-28,Closed,ING004,Cream,,Dairy,Raw Material,,45.15,0.0,45.15,litre,202.61,9147.84,0,0,9147.84,457.39,9605.23,
ABNAH Cafe Saket Premium,Main Store,NorthStar Poultry,PO-20260125-OUT003-0027,,,2026-01-25,2026-01-27,,Pending,ING007,Chicken,,Protein,Raw Material,,0.0,33.59,33.59,kg,330.99,11117.95,0,0,11117.95,555.9,11673.85,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260125-OUT003-0027,,,2026-01-25,2026-01-27,2026-01-26,Closed,ING038,Lid,,Packaging,Consumable,,2415.0,0.0,2415.0,pcs,1.1,2656.5,0,0,2656.5,478.17,3134.67,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260125-OUT003-0027,,,2026-01-25,2026-01-28,2026-01-29,Closed,ING039,Straw,,Packaging,Consumable,,900.0,0.0,900.0,pcs,0.55,495.0,0,0,495.0,89.1,584.1,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260125-OUT003-0027,,,2026-01-25,2026-01-27,2026-01-28,Closed,ING040,Napkin,,Packaging,Consumable,,1515.0,0.0,1515.0,pcs,0.34,515.1,0,0,515.1,92.72,607.82,
ABNAH Cafe Saket Premium,Main Store,PackPro Disposables,PO-20260125-OUT003-0027,,,2026-01-25,2026-01-27,2026-01-26,Closed,ING042,Sandwich Box,,Packaging,Consumable,,370.0,0.0,370.0,pcs,6.82,2523.4,0,0,2523.4,454.21,2977.61,
ABNAH Cafe Connaught Place,Main Store,Delhi Bakery Supply Co,PO-20260128-OUT001-0028,,,2026-01-28,2026-01-30,,Pending,ING011,Tortilla,,Bakery,Raw Material,,0.0,395.0,395.0,pcs,15.62,6169.9,0,0,6169.9,308.5,6478.4,
ABNAH Cafe Connaught Place,Main Store,ChocoCraft Ingredients,PO-20260128-OUT001-0028,,,2026-01-28,2026-01-31,2026-02-01,Closed,ING013,Brownie Base,,Dessert Inputs,Raw Material,,175.0,0.0,175.0,pcs,33.43,5850.25,0,0,5850.25,1053.05,6903.3,
ABNAH Cafe Connaught Place,Main Store,TeaLeaf Traders NCR,PO-20260128-OUT001-0028,,,2026-01-28,2026-01-29,2026-01-29,Closed,ING020,Tea Leaves,,Tea Inputs,Raw Material,,12.27,0.0,12.27,kg,615.77,7555.5,0,0,7555.5,377.77,7933.27,
ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260128-OUT001-0028,,,2026-01-28,2026-01-30,2026-01-31,Closed,ING023,Lemon,,Produce,Raw Material,,48.41,0.0,48.41,kg,116.37,5633.47,0,0,5633.47,281.67,5915.14,
ABNAH Cafe Connaught Place,Main Store,FreshDairy Foods NCR,PO-20260128-OUT001-0028,,,2026-01-28,2026-01-31,,Pending,ING027,Butter,,Dairy,Raw Material,,0.0,22.04,22.04,kg,503.05,11087.22,0,0,11087.22,1330.46,12417.68,
ABNAH Cafe Connaught Place,Main Store,GreenLeaf Produce Delhi,PO-20260128-OUT001-0028,,,2026-01-28,2026-01-30,,Pending,ING029,Onion,,Produce,Raw Material,,0.0,42.73,42.73,kg,42.12,1799.79,0,0,1799.79,89.99,1889.78,
