Deployment Name,Store/Kitchen Name,User Name,Date,Transaction Number,Item Code,Item Name,Item Brand,Category Name,Super Category Name,Comment,Quantity,Unit,Unit Price,Amount,Source
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING007,ING007,Chicken,,Protein,Raw Material,Month-end physical stock take,180.0519,kg,321.49,57884.89,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING008,ING008,Egg,,Protein,Raw Material,Month-end physical stock take,971.684,pcs,7.07,6869.81,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING009,ING009,Bread,,Bakery,Raw Material,Month-end physical stock take,862.4632,pcs,12.62,10884.29,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING010,ING010,Bagel,,Bakery,Raw Material,Month-end physical stock take,1271.046,pcs,28.82,36631.55,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING011,ING011,Tortilla,,Bakery,Raw Material,Month-end physical stock take,1618.116,pcs,15.19,24579.18,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING012,ING012,Croissant Base,,Bakery,Raw Material,Month-end physical stock take,354.2726,pcs,41.1,14560.6,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING013,ING013,Brownie Base,,Dessert Inputs,Raw Material,Month-end physical stock take,1366.344,pcs,34.92,47712.73,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING014,ING014,Cake Base,,Dessert Inputs,Raw Material,Month-end physical stock take,334.1203,pcs,45.5,15202.47,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING015,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,Month-end physical stock take,370.49,pcs,71.1,26341.84,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING016,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,27.2446,litre,262.6,7154.43,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING017,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,Month-end physical stock take,96.4014,litre,252.5,24341.35,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING018,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,Month-end physical stock take,87.4334,litre,236.39,20668.38,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING019,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,Month-end physical stock take,74.5051,litre,91.12,6788.9,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING020,ING020,Tea Leaves,,Tea Inputs,Raw Material,Month-end physical stock take,61.9829,kg,631.58,39147.16,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING021,ING021,Matcha Powder,,Tea Inputs,Raw Material,Month-end physical stock take,13.292,kg,2171.5,28863.58,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING022,ING022,Ice,,Beverage Inputs,Raw Material,Month-end physical stock take,595.5366,kg,12.48,7432.3,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING023,ING023,Lemon,,Produce,Raw Material,Month-end physical stock take,67.2166,kg,107.8,7245.95,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING024,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,Month-end physical stock take,54.9526,litre,397.19,21826.62,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING025,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,Month-end physical stock take,15.2881,kg,424.2,6485.21,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING026,ING026,Banana,,Produce,Raw Material,Month-end physical stock take,118.1598,kg,71.68,8469.69,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING027,ING027,Butter,,Dairy,Raw Material,Month-end physical stock take,140.3706,kg,531.18,74562.06,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING028,ING028,Lettuce,,Produce,Raw Material,Month-end physical stock take,11.7826,kg,93.1,1096.96,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING029,ING029,Onion,,Produce,Raw Material,Month-end physical stock take,299.4719,kg,41.16,12326.26,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING030,ING030,Capsicum,,Produce,Raw Material,Month-end physical stock take,104.6481,kg,85.12,8907.65,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING031,ING031,Tomato,,Produce,Raw Material,Month-end physical stock take,331.7737,kg,52.97,17574.05,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING032,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,31.8774,kg,343.4,10946.7,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING033,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,31.8559,kg,0.0,0.0,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING034,ING034,Salsa,,Syrups & Sauces,Raw Material,Month-end physical stock take,35.8813,kg,191.9,6885.62,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING035,ING035,Aioli,,Syrups & Sauces,Raw Material,Month-end physical stock take,38.2647,kg,308.98,11823.03,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING036,ING036,Cold Cup,,Packaging,Consumable,Month-end physical stock take,6993.8068,pcs,3.3,23079.56,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING037,ING037,Hot Cup,,Packaging,Consumable,Month-end physical stock take,2821.8376,pcs,2.81,7929.36,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING038,ING038,Lid,,Packaging,Consumable,Month-end physical stock take,77.9102,pcs,1.09,84.92,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING039,ING039,Straw,,Packaging,Consumable,Month-end physical stock take,2174.7248,pcs,0.57,1239.59,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING040,ING040,Napkin,,Packaging,Consumable,Month-end physical stock take,1050.9197,pcs,0.32,336.29,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING041,ING041,Dessert Box,,Packaging,Consumable,Month-end physical stock take,2043.7163,pcs,5.04,10300.33,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING042,ING042,Sandwich Box,,Packaging,Consumable,Month-end physical stock take,2796.664,pcs,6.58,18402.05,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-02-28,PHY-OUT001-02-ING043,ING043,Wrap Packaging,,Packaging,Consumable,Month-end physical stock take,1847.872,pcs,5.89,10883.97,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING001,ING001,Coffee Beans,,Coffee Inputs,Raw Material,Month-end physical stock take,24.3104,kg,991.65,24107.41,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING002,ING002,Milk,,Dairy,Raw Material,Month-end physical stock take,53.3042,litre,72.65,3872.55,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING003,ING003,Oat Milk,,Dairy Alternative,Raw Material,Month-end physical stock take,5.4896,litre,191.98,1053.89,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING004,ING004,Cream,,Dairy,Raw Material,Month-end physical stock take,149.1045,litre,211.15,31483.42,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING005,ING005,Paneer,,Dairy,Raw Material,Month-end physical stock take,179.9115,kg,359.23,64629.61,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING006,ING006,Cheese,,Dairy,Raw Material,Month-end physical stock take,34.5512,kg,473.08,16345.48,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING007,ING007,Chicken,,Protein,Raw Material,Month-end physical stock take,173.7972,kg,333.3,57926.61,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING008,ING008,Egg,,Protein,Raw Material,Month-end physical stock take,1264.086,pcs,7.05,8911.81,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING009,ING009,Bread,,Bakery,Raw Material,Month-end physical stock take,1227.2318,pcs,11.83,14518.15,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING010,ING010,Bagel,,Bakery,Raw Material,Month-end physical stock take,796.096,pcs,27.75,22091.66,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING011,ING011,Tortilla,,Bakery,Raw Material,Month-end physical stock take,1863.476,pcs,15.71,29275.21,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING012,ING012,Croissant Base,,Bakery,Raw Material,Month-end physical stock take,563.8019,pcs,42.46,23939.03,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING013,ING013,Brownie Base,,Dessert Inputs,Raw Material,Month-end physical stock take,158.723,pcs,34.34,5450.55,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING014,ING014,Cake Base,,Dessert Inputs,Raw Material,Month-end physical stock take,205.3014,pcs,44.98,9234.46,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING015,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,Month-end physical stock take,464.399,pcs,71.9,33390.29,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING016,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,81.119,litre,272.21,22081.4,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING017,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,Month-end physical stock take,51.2595,litre,249.14,12770.79,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING018,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,Month-end physical stock take,166.4805,litre,248.65,41395.38,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING019,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,Month-end physical stock take,182.2051,litre,88.82,16183.46,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING020,ING020,Tea Leaves,,Tea Inputs,Raw Material,Month-end physical stock take,12.0915,kg,626.2,7571.7,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING021,ING021,Matcha Powder,,Tea Inputs,Raw Material,Month-end physical stock take,33.17,kg,2134.18,70790.75,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING022,ING022,Ice,,Beverage Inputs,Raw Material,Month-end physical stock take,1129.8115,kg,12.03,13591.63,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING023,ING023,Lemon,,Produce,Raw Material,Month-end physical stock take,67.6524,kg,106.18,7183.33,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING024,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,Month-end physical stock take,71.0178,litre,400.82,28465.35,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING025,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,Month-end physical stock take,163.0637,kg,433.1,70622.89,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING026,ING026,Banana,,Produce,Raw Material,Month-end physical stock take,178.8295,kg,70.56,12618.21,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING027,ING027,Butter,,Dairy,Raw Material,Month-end physical stock take,45.7525,kg,530.4,24267.13,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING028,ING028,Lettuce,,Produce,Raw Material,Month-end physical stock take,41.6662,kg,94.09,3920.37,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING029,ING029,Onion,,Produce,Raw Material,Month-end physical stock take,42.5589,kg,41.16,1751.72,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING030,ING030,Capsicum,,Produce,Raw Material,Month-end physical stock take,207.768,kg,83.47,17342.39,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING031,ING031,Tomato,,Produce,Raw Material,Month-end physical stock take,39.2299,kg,52.92,2076.05,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING032,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,16.1269,kg,343.4,5537.98,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING033,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,64.9287,kg,282.8,18361.84,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING034,ING034,Salsa,,Syrups & Sauces,Raw Material,Month-end physical stock take,40.2067,kg,191.9,7715.67,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING035,ING035,Aioli,,Syrups & Sauces,Raw Material,Month-end physical stock take,16.9309,kg,313.1,5301.06,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING036,ING036,Cold Cup,,Packaging,Consumable,Month-end physical stock take,8254.1608,pcs,3.33,27486.36,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING037,ING037,Hot Cup,,Packaging,Consumable,Month-end physical stock take,7786.7602,pcs,2.83,22036.53,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING038,ING038,Lid,,Packaging,Consumable,Month-end physical stock take,4554.7035,pcs,1.14,5192.36,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING039,ING039,Straw,,Packaging,Consumable,Month-end physical stock take,23.8726,pcs,0.55,13.13,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING040,ING040,Napkin,,Packaging,Consumable,Month-end physical stock take,3787.8095,pcs,0.32,1212.1,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING041,ING041,Dessert Box,,Packaging,Consumable,Month-end physical stock take,614.7828,pcs,5.05,3104.65,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING042,ING042,Sandwich Box,,Packaging,Consumable,Month-end physical stock take,2073.77,pcs,6.66,13811.31,
ABNAH Cafe Hauz Khas,Main Store,inventory.lead,2026-02-28,PHY-OUT002-02-ING043,ING043,Wrap Packaging,,Packaging,Consumable,Month-end physical stock take,2214.545,pcs,5.98,13242.98,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING001,ING001,Coffee Beans,,Coffee Inputs,Raw Material,Month-end physical stock take,1.3151,kg,978.23,1286.47,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING002,ING002,Milk,,Dairy,Raw Material,Month-end physical stock take,11.6812,litre,74.71,872.7,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING003,ING003,Oat Milk,,Dairy Alternative,Raw Material,Month-end physical stock take,13.0396,litre,184.38,2404.24,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING004,ING004,Cream,,Dairy,Raw Material,Month-end physical stock take,113.0626,litre,213.05,24087.99,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING005,ING005,Paneer,,Dairy,Raw Material,Month-end physical stock take,141.0207,kg,364.23,51363.97,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING006,ING006,Cheese,,Dairy,Raw Material,Month-end physical stock take,163.0699,kg,499.81,81503.97,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING007,ING007,Chicken,,Protein,Raw Material,Month-end physical stock take,166.856,kg,348.37,58127.62,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING008,ING008,Egg,,Protein,Raw Material,Month-end physical stock take,1294.176,pcs,7.08,9162.77,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING009,ING009,Bread,,Bakery,Raw Material,Month-end physical stock take,1200.9345,pcs,12.39,14879.58,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING010,ING010,Bagel,,Bakery,Raw Material,Month-end physical stock take,299.937,pcs,29.11,8731.17,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING011,ING011,Tortilla,,Bakery,Raw Material,Month-end physical stock take,694.896,pcs,14.71,10221.92,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING012,ING012,Croissant Base,,Bakery,Raw Material,Month-end physical stock take,479.5623,pcs,44.36,21273.38,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING013,ING013,Brownie Base,,Dessert Inputs,Raw Material,Month-end physical stock take,342.058,pcs,35.48,12136.22,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING014,ING014,Cake Base,,Dessert Inputs,Raw Material,Month-end physical stock take,302.3668,pcs,48.09,14540.82,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING015,ING015,Cheesecake Base,,Dessert Inputs,Raw Material,Month-end physical stock take,393.758,pcs,76.72,30209.11,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING016,ING016,Chocolate Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,133.4469,litre,265.91,35484.87,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING017,ING017,Caramel Syrup,,Syrups & Sauces,Raw Material,Month-end physical stock take,54.5311,litre,252.5,13769.1,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING018,ING018,Vanilla Syrup,,Syrups & Sauces,Raw Material,Month-end physical stock take,123.2433,litre,250.26,30842.87,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING019,ING019,Sugar Syrup,,Syrups & Sauces,Raw Material,Month-end physical stock take,57.0967,litre,96.17,5490.99,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING020,ING020,Tea Leaves,,Tea Inputs,Raw Material,Month-end physical stock take,95.8115,kg,640.17,61335.65,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING021,ING021,Matcha Powder,,Tea Inputs,Raw Material,Month-end physical stock take,6.016,kg,2171.5,13063.74,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING022,ING022,Ice,,Beverage Inputs,Raw Material,Month-end physical stock take,946.8534,kg,12.39,11731.51,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING023,ING023,Lemon,,Produce,Raw Material,Month-end physical stock take,47.4697,kg,110.72,5255.85,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING024,ING024,Hibiscus Concentrate,,Beverage Inputs,Raw Material,Month-end physical stock take,37.6837,litre,401.32,15123.22,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING025,ING025,Mixed Berry Pulp,,Fruit Inputs,Raw Material,Month-end physical stock take,12.908,kg,424.2,5475.57,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING026,ING026,Banana,,Produce,Raw Material,Month-end physical stock take,246.0379,kg,69.22,17030.74,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING027,ING027,Butter,,Dairy,Raw Material,Month-end physical stock take,152.5439,kg,550.71,84007.45,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING028,ING028,Lettuce,,Produce,Raw Material,Month-end physical stock take,28.8009,kg,94.01,2707.57,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING029,ING029,Onion,,Produce,Raw Material,Month-end physical stock take,122.4831,kg,41.16,5041.4,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING030,ING030,Capsicum,,Produce,Raw Material,Month-end physical stock take,24.2123,kg,0.0,0.0,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING031,ING031,Tomato,,Produce,Raw Material,Month-end physical stock take,150.9243,kg,54.21,8181.61,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING032,ING032,Pesto Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,117.4977,kg,345.31,40573.13,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING033,ING033,Chipotle Sauce,,Syrups & Sauces,Raw Material,Month-end physical stock take,60.3548,kg,295.8,17852.95,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING034,ING034,Salsa,,Syrups & Sauces,Raw Material,Month-end physical stock take,47.0553,kg,191.9,9029.91,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING035,ING035,Aioli,,Syrups & Sauces,Raw Material,Month-end physical stock take,66.3155,kg,324.02,21487.55,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING036,ING036,Cold Cup,,Packaging,Consumable,Month-end physical stock take,4666.705,pcs,3.4,15866.8,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING037,ING037,Hot Cup,,Packaging,Consumable,Month-end physical stock take,4171.0682,pcs,2.87,11970.97,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING038,ING038,Lid,,Packaging,Consumable,Month-end physical stock take,4951.2606,pcs,1.12,5545.41,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING039,ING039,Straw,,Packaging,Consumable,Month-end physical stock take,3102.691,pcs,0.56,1737.51,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING040,ING040,Napkin,,Packaging,Consumable,Month-end physical stock take,8949.3885,pcs,0.33,2953.3,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING041,ING041,Dessert Box,,Packaging,Consumable,Month-end physical stock take,812.4979,pcs,5.02,4078.74,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING042,ING042,Sandwich Box,,Packaging,Consumable,Month-end physical stock take,2455.5718,pcs,6.46,15862.99,
ABNAH Cafe Saket Premium,Main Store,inventory.lead,2026-02-28,PHY-OUT003-02-ING043,ING043,Wrap Packaging,,Packaging,Consumable,Month-end physical stock take,1244.438,pcs,5.83,7255.07,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING001,ING001,Coffee Beans,,Coffee Inputs,Raw Material,Month-end physical stock take,0.0,kg,1017.34,0.0,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING002,ING002,Milk,,Dairy,Raw Material,Month-end physical stock take,334.9141,litre,74.61,24987.94,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING003,ING003,Oat Milk,,Dairy Alternative,Raw Material,Month-end physical stock take,64.6587,litre,188.7,12201.1,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING004,ING004,Cream,,Dairy,Raw Material,Month-end physical stock take,206.1676,litre,213.85,44088.94,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING005,ING005,Paneer,,Dairy,Raw Material,Month-end physical stock take,158.1145,kg,384.25,60755.5,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING006,ING006,Cheese,,Dairy,Raw Material,Month-end physical stock take,94.1465,kg,496.96,46787.04,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING007,ING007,Chicken,,Protein,Raw Material,Month-end physical stock take,231.0668,kg,350.79,81055.92,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING008,ING008,Egg,,Protein,Raw Material,Month-end physical stock take,1943.819,pcs,7.58,14734.15,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING009,ING009,Bread,,Bakery,Raw Material,Month-end physical stock take,1701.0978,pcs,12.34,20991.55,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING010,ING010,Bagel,,Bakery,Raw Material,Month-end physical stock take,1594.606,pcs,29.6,47200.34,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING011,ING011,Tortilla,,Bakery,Raw Material,Month-end physical stock take,2579.316,pcs,15.08,38896.09,
ABNAH Cafe Connaught Place,Main Store,inventory.lead,2026-03-31,PHY-OUT001-03-ING012,ING012,Croissant Base,,Bakery,Raw Material,Month-end physical stock take,490.509,pcs,42.17,20684.76,
